Symbol,LncBook ID,NONCODE ID,Ensemble ID,RefSeq ID,l_ID
RP11-401N18.1,-,NONHSAG050197,-,-,l043423
RP11-759A9.2,-,NONHSAG050201,-,-,l043424
NONHSAG050210,-,NONHSAG050210,-,-,l043425
ST18,-,NONHSAG050213,-,-,l043426
RP11-26M5.3,-,NONHSAG050214,-,-,l043427
RPL34P17,-,NONHSAG050218,-,-,l043428
NONHSAG050256,-,NONHSAG050256,-,-,l043429
NONHSAG050264,-,NONHSAG050264,-,-,l043430
RN7SL798P,-,NONHSAG050270,-,-,l043431
RP11-1112C15.1,-,NONHSAG050302,-,-,l043432
RP11-1112C15.2,-,NONHSAG050304,-,-,l043433
RP11-648L3.1,-,NONHSAG050306,-,-,l043434
RP11-577N1.2,-,NONHSAG050355,-,-,l043435
RP11-32K4.3,-,NONHSAG050379,-,-,l043436
NONHSAG050412,-,NONHSAG050412,-,-,l043437
RP11-346I3.2,-,NONHSAG050416,-,-,l043438
RP11-403D15.1,-,NONHSAG050437,-,-,l043439
SLCO5A1,-,NONHSAG050465,-,-,l043440
NONHSAG050468,-,NONHSAG050468,-,-,l043441
NONHSAG050474,-,NONHSAG050474,-,-,l043442
RP11-142A23.1,-,NONHSAG050498,-,-,l043443
RP11-181D18.4,-,NONHSAG050520,-,-,l043444
RP11-116B19.2,-,NONHSAG050521,-,-,l043445
VENTXP6,-,NONHSAG050522,-,-,l043446
RP11-758M4.3,-,NONHSAG050542,-,-,l043447
RP11-300E4.2,-,NONHSAG050545,-,-,l043448
NONHSAG050556,-,NONHSAG050556,-,-,l043449
HIGD1AP18,-,NONHSAG050566,-,-,l043450
RP11-91P17.1,-,NONHSAG050568,-,-,l043451
NONHSAG050585,-,NONHSAG050585,-,-,l043452
RP11-509P12.1,-,NONHSAG050647,-,-,l043453
RP11-98H4.4,-,NONHSAG050649,-,-,l043454
IGJP1,-,NONHSAG050652,-,-,l043455
NONHSAG050688,-,NONHSAG050688,-,-,l043456
NONHSAG050692,-,NONHSAG050692,-,-,l043457
NONHSAG050700,-,NONHSAG050700,-,-,l043458
NONHSAG050704,-,NONHSAG050704,-,-,l043459
NONHSAG050714,-,NONHSAG050714,-,-,l043460
NONHSAG050719,-,NONHSAG050719,-,-,l043461
RP11-68L18.2,-,NONHSAG050721,-,-,l043462
RP11-267M23.6,-,NONHSAG050786,-,-,l043463
KB-1958F4.1,-,NONHSAG050828,-,-,l043464
KB-1000E4.2,-,NONHSAG050829,-,-,l043465
KB-1517D11.2,-,NONHSAG050855,-,-,l043466
VPS13B,-,NONHSAG050869,-,-,l043467
KB-1083B1.1,-,NONHSAG050898,-,-,l043468
NONHSAG050923,-,NONHSAG050923,-,-,l043469
NONHSAG050947,-,NONHSAG050947,-,-,l043470
RP11-5A11.1,-,NONHSAG050989,-,-,l043471
DCSTAMP,-,NONHSAG050996,-,-,l043472
NDUFA5P2,-,NONHSAG051002,-,-,l043473
NONHSAG051013,-,NONHSAG051013,-,-,l043474
RP11-696P8.2,-,NONHSAG051054,-,-,l043475
CTD-2544L4.1,-,NONHSAG051056,-,-,l043476
CSMD3,-,NONHSAG051069,-,-,l043477
RPL30P16,-,NONHSAG051070,-,-,l043478
NONHSAG051073,-,NONHSAG051073,-,-,l043479
RAD21-AS1,-,NONHSAG051091,-,-,l043480
NONHSAG051115,-,NONHSAG051115,-,-,l043481
RP11-99I9.2,-,NONHSAG051123,-,-,l043482
RP11-96B2.1,-,NONHSAG051148,-,-,l043483
UBA52P5,-,NONHSAG051169,-,-,l043484
NONHSAG051216,-,NONHSAG051216,-,-,l043485
NONHSAG051310,-,NONHSAG051310,-,-,l043486
NONHSAG051321,-,NONHSAG051321,-,-,l043487
NONHSAG051375,-,NONHSAG051375,-,-,l043488
NONHSAG051378,-,NONHSAG051378,-,-,l043489
COL22A1,-,NONHSAG051382,-,-,l043490
RP11-953B20.1,-,NONHSAG051435,-,-,l043491
LINC00051,-,NONHSAG051437,-,-,l043492
AC145123.2,-,NONHSAG051446,-,-,l043493
CTD-2292P10.2,-,NONHSAG051452,-,-,l043494
LYNX1,-,NONHSAG051455,-,-,l043495
NONHSAG051463,-,NONHSAG051463,-,-,l043496
NONHSAG051467,-,NONHSAG051467,-,-,l043497
NONHSAG051468,-,NONHSAG051468,-,-,l043498
LY6H,-,NONHSAG051475,-,-,l043499
NONHSAG051477,-,NONHSAG051477,-,-,l043500
AF186192.1,-,NONHSAG051574,-,-,l043501
RP11-341G2.1,-,NONHSAG051628,-,-,l043502
RP11-443B9.1,-,NONHSAG051635,-,-,l043503
NONHSAG051665,-,NONHSAG051665,-,-,l043504
NONHSAG051681,-,NONHSAG051681,-,-,l043505
NONHSAG051719,-,NONHSAG051719,-,-,l043506
NONHSAG051721,-,NONHSAG051721,-,-,l043507
RP11-472F14.4,-,NONHSAG051742,-,-,l043508
NONHSAG051759,-,NONHSAG051759,-,-,l043509
RP11-134K1.3,-,NONHSAG051769,-,-,l043510
RP11-527D15.1,-,NONHSAG051773,-,-,l043511
RP11-87N24.1,-,NONHSAG051774,-,-,l043512
RP11-87N24.2,-,NONHSAG051775,-,-,l043513
RP11-71E22.1,-,NONHSAG051787,-,-,l043514
TYRP1,-,NONHSAG051788,-,-,l043515
RP11-183I6.2,-,NONHSAG051830,-,-,l043516
RP11-62F24.1,-,NONHSAG051832,-,-,l043517
RP11-62F24.2,-,NONHSAG051833,-,-,l043518
RP11-492A12.2,-,NONHSAG051840,-,-,l043519
PABPC1P11,-,NONHSAG051842,-,-,l043520
NONHSAG051843,-,NONHSAG051843,-,-,l043521
RP11-570H19.2,-,NONHSAG051845,-,-,l043522
RN7SKP258,-,NONHSAG051847,-,-,l043523
RP11-252O2.2,-,NONHSAG051861,-,-,l043524
NONHSAG051862,-,NONHSAG051862,-,-,l043525
IFNWP15,-,NONHSAG051878,-,-,l043526
IFNA11P,-,NONHSAG051886,-,-,l043527
IFNWP2,-,NONHSAG051888,-,-,l043528
NONHSAG051909,-,NONHSAG051909,-,-,l043529
NONHSAG051911,-,NONHSAG051911,-,-,l043530
NONHSAG051914,-,NONHSAG051914,-,-,l043531
NONHSAG051918,-,NONHSAG051918,-,-,l043532
NONHSAG051940,-,NONHSAG051940,-,-,l043533
NONHSAG051969,-,NONHSAG051969,-,-,l043534
RP11-32I2.1,-,NONHSAG051972,-,-,l043535
RP11-572H4.1,-,NONHSAG051983,-,-,l043536
RP11-555J4.2,-,NONHSAG052001,-,-,l043537
C9orf24,-,NONHSAG052065,-,-,l043538
RP11-296L22.8,-,NONHSAG052072,-,-,l043539
NONHSAG052074,-,NONHSAG052074,-,-,l043540
CCL19,-,NONHSAG052083,-,-,l043541
FAM205CP,-,NONHSAG052086,-,-,l043542
NDUFA5P4,-,NONHSAG052132,-,-,l043543
NONHSAG052135,-,NONHSAG052135,-,-,l043544
NONHSAG052143,-,NONHSAG052143,-,-,l043545
RP11-397D12.4,-,NONHSAG052165,-,-,l043546
VN2R4P,-,NONHSAG052231,-,-,l043547
RP11-216M21.1,-,NONHSAG052268,-,-,l043548
NONHSAG052387,-,NONHSAG052387,-,-,l043549
SNX18P9,-,NONHSAG052465,-,-,l043550
RP11-250H24.4,-,NONHSAG052468,-,-,l043551
RP11-88I18.3,-,NONHSAG052497,-,-,l043552
NONHSAG052530,-,NONHSAG052530,-,-,l043553
NONHSAG052531,-,NONHSAG052531,-,-,l043554
NONHSAG052539,-,NONHSAG052539,-,-,l043555
RP11-63P12.7,-,NONHSAG052552,-,-,l043556
NONHSAG052569,-,NONHSAG052569,-,-,l043557
NONHSAG052574,-,NONHSAG052574,-,-,l043558
NONHSAG052577,-,NONHSAG052577,-,-,l043559
NONHSAG052586,-,NONHSAG052586,-,-,l043560
RP11-323A7.1,-,NONHSAG052597,-,-,l043561
RP11-111E2.1,-,NONHSAG052622,-,-,l043562
RP11-403N16.3,-,NONHSAG052644,-,-,l043563
RP11-439K3.3,-,NONHSAG052680,-,-,l043564
NONHSAG052764,-,NONHSAG052764,-,-,l043565
NONHSAG052771,-,NONHSAG052771,-,-,l043566
NONHSAG052809,-,NONHSAG052809,-,-,l043567
FGD3,-,NONHSAG052862,-,-,l043568
WNK2,-,NONHSAG052871,-,-,l043569
NONHSAG052907,-,NONHSAG052907,-,-,l043570
NONHSAG052945,-,NONHSAG052945,-,-,l043571
HSD17B3,-,NONHSAG052953,-,-,l043572
RP11-535M15.2,-,NONHSAG052967,-,-,l043573
RP11-244N9.6,-,NONHSAG052994,-,-,l043574
NONHSAG053002,-,NONHSAG053002,-,-,l043575
NONHSAG053012,-,NONHSAG053012,-,-,l043576
UPF3AP3,-,NONHSAG053038,-,-,l043577
FYTTD1P1,-,NONHSAG053056,-,-,l043578
ARL2BPP7,-,NONHSAG053069,-,-,l043579
NONHSAG053071,-,NONHSAG053071,-,-,l043580
RP11-505C13.1,-,NONHSAG053155,-,-,l043581
NONHSAG053169,-,NONHSAG053169,-,-,l043582
NONHSAG053170,-,NONHSAG053170,-,-,l043583
MTND2P11,-,NONHSAG053171,-,-,l043584
SVEP1,-,NONHSAG053188,-,-,l043585
NONHSAG053200,-,NONHSAG053200,-,-,l043586
RP11-408O19.3,-,NONHSAG053225,-,-,l043587
NONHSAG053267,-,NONHSAG053267,-,-,l043588
RP11-402G3.4,-,NONHSAG053276,-,-,l043589
NONHSAG053324,-,NONHSAG053324,-,-,l043590
NONHSAG053328,-,NONHSAG053328,-,-,l043591
RP11-360A18.2,-,NONHSAG053329,-,-,l043592
RP11-524G24.2,-,NONHSAG053356,-,-,l043593
NONHSAG053375,-,NONHSAG053375,-,-,l043594
RP11-85O21.5,-,NONHSAG053404,-,-,l043595
NONHSAG053413,-,NONHSAG053413,-,-,l043596
NONHSAG053510,-,NONHSAG053510,-,-,l043597
NONHSAG053558,-,NONHSAG053558,-,-,l043598
LRRC8A,-,NONHSAG053560,-,-,l043599
RP11-344B5.4,-,NONHSAG053575,-,-,l043600
NONHSAG053578,-,NONHSAG053578,-,-,l043601
RN7SL159P,-,NONHSAG053579,-,-,l043602
RP11-65J3.6,-,NONHSAG053580,-,-,l043603
NONHSAG053582,-,NONHSAG053582,-,-,l043604
RP11-65J3.2,-,NONHSAG053584,-,-,l043605
RP11-57C19.6,-,NONHSAG053621,-,-,l043606
RP11-544A12.5,-,NONHSAG053638,-,-,l043607
NONHSAG053644,-,NONHSAG053644,-,-,l043608
NONHSAG053661,-,NONHSAG053661,-,-,l043609
RP11-295G24.5,-,NONHSAG053672,-,-,l043610
RPI002_001701,-,NONHSAG053683,-,-,l043611
GBGT1,-,NONHSAG053684,-,-,l043612
NONHSAG053723,-,NONHSAG053723,-,-,l043613
NONHSAG053752,-,NONHSAG053752,-,-,l043614
NONHSAG053775,-,NONHSAG053775,-,-,l043615
NOTCH1,-,NONHSAG053795,-,-,l043616
NONHSAG053825,-,NONHSAG053825,-,-,l043617
RP11-229P13.20,-,NONHSAG053833,-,-,l043618
ENTPD2,-,NONHSAG053839,-,-,l043619
GRIN1,-,NONHSAG053850,-,-,l043620
NONHSAG053857,-,NONHSAG053857,-,-,l043621
EXD3,-,NONHSAG053866,-,-,l043622
NONHSAG053869,-,NONHSAG053869,-,-,l043623
NONHSAG053872,-,NONHSAG053872,-,-,l043624
NONHSAG053883,-,NONHSAG053883,-,-,l043625
NONHSAG053885,-,NONHSAG053885,-,-,l043626
ARSE,-,NONHSAG053946,-,-,l043627
NONHSAG053972,-,NONHSAG053972,-,-,l043628
NONHSAG053983,-,NONHSAG053983,-,-,l043629
GPR143,-,NONHSAG053999,-,-,l043630
RPL17P49,-,NONHSAG054020,-,-,l043631
GS1-600G8.4,-,NONHSAG054042,-,-,l043632
NONHSAG054043,-,NONHSAG054043,-,-,l043633
FIGF,-,NONHSAG054072,-,-,l043634
NONHSAG054133,-,NONHSAG054133,-,-,l043635
NONHSAG054141,-,NONHSAG054141,-,-,l043636
SNRPEP9,-,NONHSAG054166,-,-,l043637
RP1-146A15.1,-,NONHSAG054197,-,-,l043638
RP6-127F18.2,-,NONHSAG054198,-,-,l043639
RP6-60B16.1,-,NONHSAG054219,-,-,l043640
FAM47DP,-,NONHSAG054234,-,-,l043641
VN1R110P,-,NONHSAG054428,-,-,l043642
HDAC6,-,NONHSAG054435,-,-,l043643
NONHSAG054466,-,NONHSAG054466,-,-,l043644
NONHSAG054478,-,NONHSAG054478,-,-,l043645
SHROOM4,-,NONHSAG054479,-,-,l043646
RP13-346H10.2,-,NONHSAG054484,-,-,l043647
RP11-56H2.2,-,NONHSAG054489,-,-,l043648
NONHSAG054579,-,NONHSAG054579,-,-,l043649
NONHSAG054588,-,NONHSAG054588,-,-,l043650
NONHSAG054597,-,NONHSAG054597,-,-,l043651
NONHSAG054654,-,NONHSAG054654,-,-,l043652
RP11-314A15.2,-,NONHSAG054660,-,-,l043653
NONHSAG054666,-,NONHSAG054666,-,-,l043654
RP11-291O7.1,-,NONHSAG054702,-,-,l043655
RP11-402P6.9,-,NONHSAG054752,-,-,l043656
NONHSAG054769,-,NONHSAG054769,-,-,l043657
RP13-36G14.3,-,NONHSAG054792,-,-,l043658
RN7SL641P,-,NONHSAG054808,-,-,l043659
NONHSAG054819,-,NONHSAG054819,-,-,l043660
ITM2A,-,NONHSAG054852,-,-,l043661
TERF1P4,-,NONHSAG054874,-,-,l043662
RP1-93L7.3,-,NONHSAG054883,-,-,l043663
RP11-345E19.2,-,NONHSAG054889,-,-,l043664
NONHSAG054913,-,NONHSAG054913,-,-,l043665
NANOGNBP3,-,NONHSAG054968,-,-,l043666
RPL21P132,-,NONHSAG054969,-,-,l043667
TCEAL2,-,NONHSAG054995,-,-,l043668
BEX5,-,NONHSAG054997,-,-,l043669
RP11-522L3.9,-,NONHSAG055017,-,-,l043670
RPL18AP14,-,NONHSAG055057,-,-,l043671
EEF1A1P40,-,NONHSAG055067,-,-,l043672
NONHSAG055087,-,NONHSAG055087,-,-,l043673
PAK3,-,NONHSAG055104,-,-,l043674
NONHSAG055150,-,NONHSAG055150,-,-,l043675
NONHSAG055198,-,NONHSAG055198,-,-,l043676
RP3-525N14.2,-,NONHSAG055214,-,-,l043677
RP1-107N3.1,-,NONHSAG055281,-,-,l043678
RPL32P35,-,NONHSAG055286,-,-,l043679
RPS26P56,-,NONHSAG055287,-,-,l043680
NONHSAG055289,-,NONHSAG055289,-,-,l043681
HS6ST2-AS1,-,NONHSAG055334,-,-,l043682
NONHSAG055362,-,NONHSAG055362,-,-,l043683
LINC00892,-,NONHSAG055401,-,-,l043684
SNURFL,-,NONHSAG055423,-,-,l043685
RP1-73A14.2,-,NONHSAG055472,-,-,l043686
L29074.3,-,NONHSAG055479,-,-,l043687
NONHSAG055536,-,NONHSAG055536,-,-,l043688
NONHSAG055548,-,NONHSAG055548,-,-,l043689
NONHSAG055552,-,NONHSAG055552,-,-,l043690
NONHSAG055631,-,NONHSAG055631,-,-,l043691
NONHSAG055661,-,NONHSAG055661,-,-,l043692
NONHSAG055666,-,NONHSAG055666,-,-,l043693
AC012078.2,-,NONHSAG055669,-,-,l043694
LINC00279,-,NONHSAG055717,-,-,l043695
NONHSAG055718,-,NONHSAG055718,-,-,l043696
CDC27P2,-,NONHSAG055757,-,-,l043697
RPS24P1,-,NONHSAG055773,-,-,l043698
FAM8A4P,-,NONHSAG055775,-,-,l043699
NONHSAG055783,-,NONHSAG055783,-,-,l043700
AGKP1,-,NONHSAG055801,-,-,l043701
ZNF839P1,-,NONHSAG055856,-,-,l043702
CD24P4,-,NONHSAG055857,-,-,l043703
NONHSAG055860,-,NONHSAG055860,-,-,l043704
RP11-576C2.1,-,NONHSAG055862,-,-,l043705
KDM5D,-,NONHSAG055864,-,-,l043706
ZNF885P,-,NONHSAG055868,-,-,l043707
NONHSAG055869,-,NONHSAG055869,-,-,l043708
NONHSAG055871,-,NONHSAG055871,-,-,l043709
RBMY2WP,-,NONHSAG055917,-,-,l043710
SLC25A15P1,-,NONHSAG056009,-,-,l043711
NONHSAG056030,-,NONHSAG056030,-,-,l043712
RP3-395M20.8,-,NONHSAG000163,-,-,l043713
RP1-286D6.5,-,NONHSAG056068,-,-,l043714
RP11-431K24.1,-,NONHSAG056106,-,-,l043715
RP11-474O21.5,-,NONHSAG057513,-,-,l043716
RP5-1126H10.2,-,-,-,-,l043717
RP1-224A6.9,-,-,-,-,l043718
RNU11,-,-,-,-,l043719
RP4-739H11.4,-,-,-,-,l043720
RP11-399E6.1,-,NONHSAG056370,-,-,l043721
RP1-92O14.6,-,NONHSAG056390,-,-,l043722
RP11-67L3.5,-,NONHSAG059016,-,-,l043723
RP5-943J3.2,-,NONHSAG105444,-,-,l043724
RP4-561L24.3,-,NONHSAG002096,-,-,l043725
SCARNA2,-,-,-,-,l043726
RP4-735C1.4,-,NONHSAG056733,-,-,l043727
RP11-337C18.10,-,-,-,-,l043728
RP11-284F21.10,-,NONHSAG058184,-,-,l043729
RP11-428K3.1,-,NONHSAG058291,-,-,l043730
C1orf132,-,NONHSAG004140,-,-,l043731
RP11-504P24.3,-,NONHSAG057260,-,-,l043732
RP11-99J16__A.2,-,NONHSAG004598,-,-,l043733
HNRNPU-AS1,-,-,-,-,l043734
RP11-809C18.5,-,-,-,-,l043735
RP11-499O7.7,-,NONHSAG005084,-,-,l043736
RP11-324I22.4,-,NONHSAG005614,-,-,l043737
JMJD1C-AS1,-,NONHSAG062162,-,-,l043738
ZNF503-AS2,-,NONHSAG060586,-,-,l043739
ZMIZ1-AS1,-,NONHSAG062227,-,-,l043740
RP11-119F19.2,-,-,-,-,l043741
RP11-338I21.1,-,NONHSAG061415,-,-,l043742
NUTM2A-AS1,-,NONHSAG061429,-,-,l043743
FAM99B,-,NONHSAG063267,-,-,l043744
RP11-1H15.2,-,-,-,-,l043745
RP1-59M18.2,-,-,-,-,l043746
RP11-800A3.7,-,NONHSAG009016,-,-,l043747
RP11-113K21.4,-,NONHSAG009225,-,-,l043748
RP11-727A23.10,-,NONHSAG062987,-,-,l043749
RP11-885B4.1,-,NONHSAG010200,-,-,l043750
U47924.31,-,NONHSAG065288,-,-,l043751
DENND5B-AS1,-,NONHSAG010820,-,-,l043752
RP11-96H19.1,-,NONHSAG010989,-,-,l043753
RP11-977G19.11,-,NONHSAG011375,-,-,l043754
RP11-478C19.2,-,-,-,-,l043755
RP11-347I19.8,-,NONHSAG065112,-,-,l043756
ZDHHC20-IT1,-,NONHSAG012956,-,-,l043757
RP11-290D2.6,-,NONHSAG066995,-,-,l043758
RP11-29G8.3,-,-,-,-,l043759
MIR17HG,-,NONHSAG068402,-,-,l043760
RP11-998D10.7,-,-,-,-,l043761
RP11-66N24.4,-,NONHSAG014502,-,-,l043762
RP11-85K15.2,-,NONHSAG069147,-,-,l043763
RP11-545M17.1,-,NONHSAG014774,-,-,l043764
RP11-111A21.1,HSALNG0100790,NONHSAG068728.2,ENSG00000258526.7,,l043765
AL163953.3,-,NONHSAG068776,-,-,l043766
RP11-349A22.5,-,NONHSAG015097,-,-,l043767
RP11-72M17.1,-,NONHSAG015257,-,-,l043768
RP11-300J18.1,-,NONHSAG015650,-,-,l043769
RP11-638I2.4,-,NONHSAG015893,-,-,l043770
CTD-3051D23.4,-,NONHSAG016076,-,-,l043771
SNORD64,-,-,-,-,l043772
RP11-701H24.10,-,-,-,-,l043773
RP11-1007O24.3,-,NONHSAG017349,-,-,l043774
CTD-2235H24.2,-,-,-,-,l043775
RP11-97O12.7,-,-,-,-,l043776
RP11-97O12.6,-,-,-,-,l043777
LA16c-349E10.1,-,NONHSAG018196,-,-,l043778
SSTR5-AS1,HSALNG0108838,NONHSAG018227.3,ENSG00000261713.6,NR_027242,l043779
RP11-304L19.5,-,-,-,-,l043780
RP11-152P23.2,-,NONHSAG071996,-,-,l043781
RP11-77H9.2,-,NONHSAG018523,-,-,l043782
RP11-77H9.5,-,NONHSAG018523,-,-,l043783
CRYM-AS1,-,NONHSAG018839,-,-,l043784
CTD-2196E14.4,-,-,-,-,l043785
AC009133.20,-,-,-,-,l043786
RP11-2C24.4,-,-,-,-,l043787
RP11-452L6.5,-,-,-,-,l043788
RP11-401P9.1,-,NONHSAG019421,-,-,l043789
RP11-401P9.6,-,NONHSAG019421,-,-,l043790
RP11-361L15.4,-,NONHSAG019705,-,-,l043791
CTD-2012K14.3,-,NONHSAG072221,-,-,l043792
CTD-2012K14.6,-,NONHSAG072221,-,-,l043793
CTC-479C5.17,-,-,-,-,l043794
RP11-498D10.5,-,-,-,-,l043795
RP11-77K12.8,-,-,-,-,l043796
SNAI3-AS1,-,NONHSAG020294,-,-,l043797
AC137932.6,-,NONHSAG108302,-,-,l043798
SNORD91B,-,-,-,-,l043799
RP11-74E22.5,-,NONHSAG073474,-,-,l043800
SNORA67,-,-,-,-,l043801
SENP3-EIF4A1,-,-,-,-,l043802
RP11-1113L8.1,-,NONHSAG073574,-,-,l043803
RP11-344E13.3,-,NONHSAG073025,-,-,l043804
RP11-381P6.1,-,NONHSAG073025,-,-,l043805
RP11-746M1.1,-,NONHSAG073025,-,-,l043806
RP11-68I3.2,-,-,-,-,l043807
RP11-1148O4.2,-,NONHSAG021384,-,-,l043808
AC015849.19,-,-,-,-,l043809
CTB-58E17.3,-,-,-,-,l043810
CTB-58E17.9,-,-,-,-,l043811
RP11-400F19.8,-,-,-,-,l043812
MAP3K14,-,-,-,-,l043813
RP11-6N17.9,-,-,-,-,l043814
RP11-332H18.5,-,NONHSAG073786,-,-,l043815
RP11-332H18.4,-,NONHSAG073786,-,-,l043816
RP11-552F3.10,-,NONHSAG022789,-,-,l043817
TEN1-CDK3,-,-,-,-,l043818
SNHG16,-,NONHSAG073380,-,-,l043819
RP13-638C3.3,-,NONHSAG023109,-,-,l043820
RP11-21J18.1,-,-,-,-,l043821
RP11-757O6.1,-,-,-,-,l043822
AC005391.2,-,NONHSAG024323,-,-,l043823
AC004410.3,-,-,-,-,l043824
AC005594.3,-,NONHSAG109260,-,-,l043825
CTD-3020H12.4,-,NONHSAG076362,-,-,l043826
CTB-55O6.12,-,NONHSAG024946,-,-,l043827
CTD-3131K8.2,-,NONHSAG025094,-,-,l043828
AC138430.4,-,-,-,-,l043829
RP11-15H20.6,-,-,-,-,l043830
LINC00662,-,NONHSAG025379,-,-,l043831
CTD-2540B15.13,-,-,-,-,l043832
KMT2B,-,-,-,-,l043833
AC005614.5,-,-,-,-,l043834
NAPA-AS1,-,NONHSAG026122,-,-,l043835
CTC-273B12.8,-,-,-,-,l043836
AC008753.6,-,NONHSAG026480,-,-,l043837
CTD-2537I9.13,-,NONHSAG026601,-,-,l043838
A1BG-AS1,-,NONHSAG026721,-,-,l043839
RP11-423P10.2,-,NONHSAG077275,-,-,l043840
AC007246.3,-,NONHSAG077291,-,-,l043841
RP11-711M9.1,-,-,-,-,l043842
LINC00152,-,NONHSAG077527,-,-,l043843
AC012307.3,-,NONHSAG077551,-,-,l043844
AC012363.4,-,NONHSAG079021,-,-,l043845
AC018737.1,-,NONHSAG077706,-,-,l043846
AC144449.1,-,NONHSAG029518,-,-,l043847
AC079305.10,-,NONHSAG029933,-,-,l043848
AC074286.1,-,NONHSAG079272,-,-,l043849
AC019221.4,-,-,-,-,l043850
AC114730.3,-,NONHSAG079521,-,-,l043851
RP11-103J8.1,-,NONHSAG081356,-,-,l043852
LINC00493,-,NONHSAG081395,-,-,l043853
PLK1S1,-,-,-,-,l043854
RP4-694B14.5,-,NONHSAG081451,-,-,l043855
RP5-1125A11.1,-,-,-,-,l043856
CTD-3216D2.5,-,NONHSAG081911,-,-,l043857
RP4-614O4.11,-,-,-,-,l043858
RP5-977B1.11,-,-,-,-,l043859
RP3-337O18.9,-,NONHSAG081993,-,-,l043860
ZFAS1,-,NONHSAG081583,-,-,l043861
RP4-678D15.1,-,NONHSAG082041,-,-,l043862
AP000230.1,-,NONHSAG032573,-,-,l043863
IL10RB-AS1,-,NONHSAG032699,-,-,l043864
AP000320.7,-,-,-,-,l043865
BX322557.10,-,NONHSAG033073,-,-,l043866
COL18A1-AS1,-,NONHSAG033080,-,-,l043867
MCM3AP-AS1,-,NONHSAG033121,-,-,l043868
BMS1P20,-,NONHSAG033390,-,-,l043869
RP3-400N23.6,-,NONHSAG083679,-,-,l043870
CTA-714B7.5,-,NONHSAG083974,-,-,l043871
RP3-508I15.21,-,NONHSAG083741,-,-,l043872
CTA-989H11.1,-,NONHSAG083777,-,-,l043873
RP3-402G11.27,-,NONHSAG084073,-,-,l043874
RP11-380O24.1,-,NONHSAG085327,-,-,l043875
PRRT3-AS1,-,NONHSAG034410,-,-,l043876
SYN2,-,-,-,-,l043877
AC093415.2,-,NONHSAG085443,-,-,l043878
RP13-131K19.1,-,NONHSAG035049,-,-,l043879
RP11-155D18.12,-,-,-,-,l043880
RP11-475N22.4,-,NONHSAG084937,-,-,l043881
SIAH2-AS1,-,NONHSAG085048,-,-,l043882
RP11-211G3.2,-,NONHSAG087181,-,-,l043883
LPP-AS2,-,NONHSAG111667,-,-,l043884
RP11-480A16.1,-,NONHSAG037091,-,-,l043885
TAPT1-AS1,-,NONHSAG087418,-,-,l043886
RP11-692D12.1,-,NONHSAG038169,-,-,l043887
RP11-115D19.1,-,NONHSAG087670,-,-,l043888
RP11-328K4.1,-,NONHSAG038542,-,-,l043889
SMARCA5-AS1,-,NONHSAG088562,-,-,l043890
LINC01060,-,NONHSAG088084,-,-,l043891
CTD-2127H9.1,-,NONHSAG091943,-,-,l043892
CTD-2377O17.1,-,NONHSAG090262,-,-,l043893
CTD-2007H13.3,-,NONHSAG090380,-,-,l043894
CTD-2410N18.4,-,-,-,-,l043895
AC005592.2,-,NONHSAG090577,-,-,l043896
CTC-338M12.9,-,NONHSAG042502,-,-,l043897
RP1-151F17.1,-,NONHSAG093019,-,-,l043898
ZNRD1-AS1,-,NONHSAG043391,-,-,l043899
RP1-261G23.7,-,-,-,-,l043900
TRAF3IP2-AS1,-,NONHSAG093517,-,-,l043901
RP3-399L15.3,-,NONHSAG044666,-,-,l043902
RP11-69I8.3,-,NONHSAG044849,-,-,l043903
RP11-732M18.3,-,-,-,-,l043904
CAHM,-,NONHSAG095940,-,-,l043905
RP11-517H2.6,-,-,-,-,l043906
LINC00574,-,NONHSAG093868,-,-,l043907
RP11-449P15.2,-,NONHSAG096880,-,-,l043908
RP11-1275H24.3,-,-,-,-,l043909
RP11-611L7.1,-,-,-,-,l043910
AC003075.4,-,NONHSAG097663,-,-,l043911
RP5-1165K10.2,-,-,-,-,l043912
LINC00174,-,NONHSAG047840,-,-,l043913
RP4-756H11.3,-,NONHSAG047851,-,-,l043914
AC002454.1,-,NONHSAG096490,-,-,l043915
RP11-395B7.7,-,-,-,-,l043916
AC058791.1,-,NONHSAG097344,-,-,l043917
MKLN1-AS1,-,NONHSAG097344,-,-,l043918
MKLN1-AS2,-,NONHSAG097347,-,-,l043919
RP11-503E24.2,-,NONHSAG050104,-,-,l043920
RP11-37B2.1,-,NONHSAG099599,-,-,l043921
RP11-713M15.2,-,NONHSAG099082,-,-,l043922
CASC8,-,NONHSAG099742,-,-,l043923
PVT1,-,NONHSAG099126,-,-,l043924
CASC7,-,-,-,-,l043925
CTD-2517M22.14,-,NONHSAG051562,-,-,l043926
RP11-125B21.2,-,NONHSAG101835,-,-,l043927
RP11-133O22.6,-,-,-,-,l043928
RP11-220I1.1,-,-,-,-,l043929
RP11-522I20.3,-,-,-,-,l043930
RP11-2B6.3,-,NONHSAG101507,-,-,l043931
RP11-32B11.2,-,-,-,-,l043932
RP11-216L13.18,-,-,-,-,l043933
RP11-216L13.19,-,-,-,-,l043934
LINC00106,-,NONHSAG103259,-,-,l043935
ASMTL-AS1,-,NONHSAG103259,-,-,l043936
RP5-1158E12.3,-,NONHSAG104186,-,-,l043937
