Gene ID,Symbol,Protein,Cell Line,ID Set
HSALNG0001209,-,SF3A3,HepG2,NONHSAG000477.3;N/A;N/A;HSALNG0001209
HSALNG0001209,-,LSM11,HepG2,NONHSAG000477.3;N/A;N/A;HSALNG0001209
HSALNG0001209,-,PPIG,HepG2,NONHSAG000477.3;N/A;N/A;HSALNG0001209
HSALNG0001188,LINC01783,XPO5,HepG2,NONHSAG000479.3;ENSG00000233421.4;NR_135764;HSALNG0001188
HSALNG0142125,-,LIN28B,K562,N/A;N/A;N/A;HSALNG0142125
HSALNG0142125,-,PPIG,HepG2,N/A;N/A;N/A;HSALNG0142125
HSALNG0142125,-,ZNF622,K562,N/A;N/A;N/A;HSALNG0142125
HSALNG0142125,-,SRSF1,K562,N/A;N/A;N/A;HSALNG0142125
HSALNG0142125,-,ILF3,HepG2,N/A;N/A;N/A;HSALNG0142125
HSALNG0142125,-,HNRNPC,HepG2,N/A;N/A;N/A;HSALNG0142125
HSALNG0142125,-,QKI,HepG2,N/A;N/A;N/A;HSALNG0142125
HSALNG0142125,-,AQR,HepG2,N/A;N/A;N/A;HSALNG0142125
HSALNG0142125,-,AQR,K562,N/A;N/A;N/A;HSALNG0142125
HSALNG0142125,-,PRPF8,K562,N/A;N/A;N/A;HSALNG0142125
HSALNG0142125,-,PRPF8,HepG2,N/A;N/A;N/A;HSALNG0142125
HSALNG0142125,-,BUD13,HepG2,N/A;N/A;N/A;HSALNG0142125
HSALNG0142125,-,BUD13,K562,N/A;N/A;N/A;HSALNG0142125
HSALNG0142125,-,NCBP2,HepG2,N/A;N/A;N/A;HSALNG0142125
HSALNG0001202,-,PRPF4,HepG2,NONHSAG000485.3;N/A;N/A;HSALNG0001202
HSALNG0001202,-,UCHL5,HepG2,NONHSAG000485.3;N/A;N/A;HSALNG0001202
HSALNG0001202,-,RBFOX2,HepG2,NONHSAG000485.3;N/A;N/A;HSALNG0001202
HSALNG0001202,-,PPIG,HepG2,NONHSAG000485.3;N/A;N/A;HSALNG0001202
HSALNG0001202,-,BUD13,HepG2,NONHSAG000485.3;N/A;N/A;HSALNG0001202
HSALNG0001202,-,AQR,HepG2,NONHSAG000485.3;N/A;N/A;HSALNG0001202
HSALNG0001202,-,PRPF8,HepG2,NONHSAG000485.3;N/A;N/A;HSALNG0001202
HSALNG0001202,-,EFTUD2,HepG2,NONHSAG000485.3;N/A;N/A;HSALNG0001202
HSALNG0001204,-,UCHL5,HepG2,NONHSAG000485.3;N/A;N/A;HSALNG0001204
HSALNG0001204,-,PABPN1,HepG2,NONHSAG000485.3;N/A;N/A;HSALNG0001204
HSALNG0001204,-,PPIG,HepG2,NONHSAG000485.3;N/A;N/A;HSALNG0001204
HSALNG0001204,-,LSM11,HepG2,NONHSAG000485.3;N/A;N/A;HSALNG0001204
HSALNG0001204,-,GRWD1,HepG2,NONHSAG000485.3;N/A;N/A;HSALNG0001204
HSALNG0001204,-,BUD13,HepG2,NONHSAG000485.3;N/A;N/A;HSALNG0001204
HSALNG0001204,-,EFTUD2,HepG2,NONHSAG000485.3;N/A;N/A;HSALNG0001204
HSALNG0001224,-,PPIG,HepG2,
HSALNG0001224,-,PABPN1,HepG2,
HSALNG0001232,-,NSUN2,K562,NONHSAG000498.3;ENSG00000228549.4;N/A;HSALNG0001232
HSALNG0141684,-,KHSRP,K562,N/A;N/A;N/A;HSALNG0141684
HSALNG0001365,EMC1-AS1,KHDRBS1,K562,NONHSAG000536.3;ENSG00000230424.1;NR_135114;HSALNG0001365
HSALNG0001365,EMC1-AS1,PRPF8,HepG2,NONHSAG000536.3;ENSG00000230424.1;NR_135114;HSALNG0001365
HSALNG0001365,EMC1-AS1,PRPF8,K562,NONHSAG000536.3;ENSG00000230424.1;NR_135114;HSALNG0001365
HSALNG0001461,PINK1-AS,ILF3,HepG2,NONHSAG000579.3;ENSG00000117242.7;NR_046507;HSALNG0001461
HSALNG0001461,PINK1-AS,IGF2BP1,HepG2,NONHSAG000579.3;ENSG00000117242.7;NR_046507;HSALNG0001461
HSALNG0001461,PINK1-AS,PCBP2,HepG2,NONHSAG000579.3;ENSG00000117242.7;NR_046507;HSALNG0001461
HSALNG0001619,LINC01355,KHSRP,K562,NONHSAG000648.3;ENSG00000261326.4;NR_110616;HSALNG0001619
HSALNG0001619,LINC01355,GRWD1,K562,NONHSAG000648.3;ENSG00000261326.4;NR_110616;HSALNG0001619
HSALNG0001619,LINC01355,TIAL1,HepG2,NONHSAG000648.3;ENSG00000261326.4;NR_110616;HSALNG0001619
HSALNG0001619,LINC01355,CPSF6,K562,NONHSAG000648.3;ENSG00000261326.4;NR_110616;HSALNG0001619
HSALNG0001619,LINC01355,TIA1,K562,NONHSAG000648.3;ENSG00000261326.4;NR_110616;HSALNG0001619
HSALNG0001619,LINC01355,PRPF8,HepG2,NONHSAG000648.3;ENSG00000261326.4;NR_110616;HSALNG0001619
HSALNG0001619,LINC01355,BCLAF1,HepG2,NONHSAG000648.3;ENSG00000261326.4;NR_110616;HSALNG0001619
HSALNG0001619,LINC01355,QKI,HepG2,NONHSAG000648.3;ENSG00000261326.4;NR_110616;HSALNG0001619
HSALNG0001619,LINC01355,U2AF2,HepG2,NONHSAG000648.3;ENSG00000261326.4;NR_110616;HSALNG0001619
HSALNG0001619,LINC01355,KHSRP,HepG2,NONHSAG000648.3;ENSG00000261326.4;NR_110616;HSALNG0001619
HSALNG0001619,LINC01355,QKI,K562,NONHSAG000648.3;ENSG00000261326.4;NR_110616;HSALNG0001619
HSALNG0001619,LINC01355,PRPF8,K562,NONHSAG000648.3;ENSG00000261326.4;NR_110616;HSALNG0001619
HSALNG0001619,LINC01355,SRSF1,K562,NONHSAG000648.3;ENSG00000261326.4;NR_110616;HSALNG0001619
HSALNG0001619,LINC01355,CSTF2,HepG2,NONHSAG000648.3;ENSG00000261326.4;NR_110616;HSALNG0001619
HSALNG0001619,LINC01355,FMR1,K562,NONHSAG000648.3;ENSG00000261326.4;NR_110616;HSALNG0001619
HSALNG0001619,LINC01355,CSTF2T,K562,NONHSAG000648.3;ENSG00000261326.4;NR_110616;HSALNG0001619
HSALNG0001624,ZNF436-AS1,RBFOX2,K562,NONHSAG000649.2;ENSG00000249087.7;NR_033691;HSALNG0001624
HSALNG0001624,ZNF436-AS1,PRPF4,HepG2,NONHSAG000649.2;ENSG00000249087.7;NR_033691;HSALNG0001624
HSALNG0001624,ZNF436-AS1,GTF2F1,K562,NONHSAG000649.2;ENSG00000249087.7;NR_033691;HSALNG0001624
HSALNG0001624,ZNF436-AS1,UCHL5,K562,NONHSAG000649.2;ENSG00000249087.7;NR_033691;HSALNG0001624
HSALNG0001624,ZNF436-AS1,TIAL1,HepG2,NONHSAG000649.2;ENSG00000249087.7;NR_033691;HSALNG0001624
HSALNG0001624,ZNF436-AS1,FUS,K562,NONHSAG000649.2;ENSG00000249087.7;NR_033691;HSALNG0001624
HSALNG0001624,ZNF436-AS1,TIA1,K562,NONHSAG000649.2;ENSG00000249087.7;NR_033691;HSALNG0001624
HSALNG0001624,ZNF436-AS1,DDX6,K562,NONHSAG000649.2;ENSG00000249087.7;NR_033691;HSALNG0001624
HSALNG0001624,ZNF436-AS1,AQR,K562,NONHSAG000649.2;ENSG00000249087.7;NR_033691;HSALNG0001624
HSALNG0001624,ZNF436-AS1,XPO5,HepG2,NONHSAG000649.2;ENSG00000249087.7;NR_033691;HSALNG0001624
HSALNG0001652,ELOA-AS1,ILF3,K562,NONHSAG000666.2;ENSG00000236810.6;NR_038280;HSALNG0001652
HSALNG0001652,ELOA-AS1,NCBP2,HepG2,NONHSAG000666.2;ENSG00000236810.6;NR_038280;HSALNG0001652
HSALNG0001865,-,U2AF2,HepG2,NONHSAG000759.2;N/A;N/A;HSALNG0001865
HSALNG0001966,-,ZNF622,K562,N/A;N/A;N/A;HSALNG0001966
HSALNG0001966,-,UCHL5,K562,N/A;N/A;N/A;HSALNG0001966
HSALNG0001996,-,TARDBP,K562,NONHSAG000809.2;ENSG00000237429.1;N/A;HSALNG0001996
HSALNG0001996,-,EIF4G2,K562,NONHSAG000809.2;ENSG00000237429.1;N/A;HSALNG0001996
HSALNG0001996,-,AQR,K562,NONHSAG000809.2;ENSG00000237429.1;N/A;HSALNG0001996
HSALNG0002075,SNHG12,PPIG,HepG2,NONHSAG000840.3;ENSG00000197989.14;NR_024127;HSALNG0002075
HSALNG0002075,SNHG12,BUD13,K562,NONHSAG000840.3;ENSG00000197989.14;NR_024127;HSALNG0002075
HSALNG0002075,SNHG12,PRPF8,HepG2,NONHSAG000840.3;ENSG00000197989.14;NR_024127;HSALNG0002075
HSALNG0002075,SNHG12,GRWD1,HepG2,NONHSAG000840.3;ENSG00000197989.14;NR_024127;HSALNG0002075
HSALNG0002075,SNHG12,HNRNPC,K562,NONHSAG000840.3;ENSG00000197989.14;NR_024127;HSALNG0002075
HSALNG0002075,SNHG12,AQR,HepG2,NONHSAG000840.3;ENSG00000197989.14;NR_024127;HSALNG0002075
HSALNG0002075,SNHG12,SRSF7,K562,NONHSAG000840.3;ENSG00000197989.14;NR_024127;HSALNG0002075
HSALNG0002075,SNHG12,BUD13,HepG2,NONHSAG000840.3;ENSG00000197989.14;NR_024127;HSALNG0002075
HSALNG0002075,SNHG12,HNRNPUL1,K562,NONHSAG000840.3;ENSG00000197989.14;NR_024127;HSALNG0002075
HSALNG0002075,SNHG12,EFTUD2,HepG2,NONHSAG000840.3;ENSG00000197989.14;NR_024127;HSALNG0002075
HSALNG0002075,SNHG12,LSM11,K562,NONHSAG000840.3;ENSG00000197989.14;NR_024127;HSALNG0002075
HSALNG0002075,SNHG12,PRPF8,K562,NONHSAG000840.3;ENSG00000197989.14;NR_024127;HSALNG0002075
HSALNG0002075,SNHG12,SRSF1,K562,NONHSAG000840.3;ENSG00000197989.14;NR_024127;HSALNG0002075
HSALNG0002075,SNHG12,SRSF1,HepG2,NONHSAG000840.3;ENSG00000197989.14;NR_024127;HSALNG0002075
HSALNG0002075,SNHG12,LSM11,HepG2,NONHSAG000840.3;ENSG00000197989.14;NR_024127;HSALNG0002075
HSALNG0002075,SNHG12,RBFOX2,K562,NONHSAG000840.3;ENSG00000197989.14;NR_024127;HSALNG0002075
HSALNG0002075,SNHG12,RBM22,HepG2,NONHSAG000840.3;ENSG00000197989.14;NR_024127;HSALNG0002075
HSALNG0002075,SNHG12,GPKOW,K562,NONHSAG000840.3;ENSG00000197989.14;NR_024127;HSALNG0002075
HSALNG0002075,SNHG12,EFTUD2,K562,NONHSAG000840.3;ENSG00000197989.14;NR_024127;HSALNG0002075
HSALNG0002075,SNHG12,RBFOX2,HepG2,NONHSAG000840.3;ENSG00000197989.14;NR_024127;HSALNG0002075
HSALNG0002075,SNHG12,AQR,K562,NONHSAG000840.3;ENSG00000197989.14;NR_024127;HSALNG0002075
HSALNG0002075,SNHG12,PRPF4,HepG2,NONHSAG000840.3;ENSG00000197989.14;NR_024127;HSALNG0002075
HSALNG0002075,SNHG12,U2AF2,K562,NONHSAG000840.3;ENSG00000197989.14;NR_024127;HSALNG0002075
HSALNG0002075,SNHG12,RBM22,K562,NONHSAG000840.3;ENSG00000197989.14;NR_024127;HSALNG0002075
HSALNG0002188,MATN1-AS1,RBM15,K562,NONHSAG000880.2;ENSG00000186056.10;NR_034182;HSALNG0002188
HSALNG0002188,MATN1-AS1,HNRNPK,K562,NONHSAG000880.2;ENSG00000186056.10;NR_034182;HSALNG0002188
HSALNG0002188,MATN1-AS1,UCHL5,K562,NONHSAG000880.2;ENSG00000186056.10;NR_034182;HSALNG0002188
HSALNG0002188,MATN1-AS1,AQR,K562,NONHSAG000880.2;ENSG00000186056.10;NR_034182;HSALNG0002188
HSALNG0002236,LINC01226,PTBP1,HepG2,NONHSAG058882.2;ENSG00000284543.1;NR_027085;HSALNG0002236
HSALNG0002248,PEF1-AS1,DHX30,HepG2,NONHSAG000910.3;ENSG00000235790.7;XR_001737627;HSALNG0002248
HSALNG0002269,-,CSTF2,HepG2,NONHSAG000920.2;ENSG00000269967.1;N/A;HSALNG0002269
HSALNG0002269,-,CSTF2T,K562,NONHSAG000920.2;ENSG00000269967.1;N/A;HSALNG0002269
HSALNG0002284,-,SF3B4,K562,NONHSAG000925.3;N/A;N/A;HSALNG0002284
HSALNG0002284,-,SMNDC1,K562,NONHSAG000925.3;N/A;N/A;HSALNG0002284
HSALNG0002298,-,SF3B4,HepG2,NONHSAG000936.2;N/A;N/A;HSALNG0002298
HSALNG0002298,-,TIA1,K562,NONHSAG000936.2;N/A;N/A;HSALNG0002298
HSALNG0002317,-,XPO5,HepG2,NONHSAG057654.1;N/A;N/A;HSALNG0002317
HSALNG0002318,-,XPO5,HepG2,NONHSAG000945.2;ENSG00000233775.1;N/A;HSALNG0002318
HSALNG0002319,-,RBFOX2,K562,NONHSAG000946.2;N/A;N/A;HSALNG0002319
HSALNG0002397,PHC2-AS1,RBFOX2,K562,NONHSAG000984.3;ENSG00000233246.1;NR_125978;HSALNG0002397
HSALNG0002397,PHC2-AS1,DROSHA,K562,NONHSAG000984.3;ENSG00000233246.1;NR_125978;HSALNG0002397
HSALNG0002397,PHC2-AS1,RBFOX2,HepG2,NONHSAG000984.3;ENSG00000233246.1;NR_125978;HSALNG0002397
HSALNG0002397,PHC2-AS1,DDX6,K562,NONHSAG000984.3;ENSG00000233246.1;NR_125978;HSALNG0002397
HSALNG0002442,-,PTBP1,K562,NONHSAG000998.2;N/A;N/A;HSALNG0002442
HSALNG0002475,-,ZNF622,K562,NONHSAG001012.2;N/A;N/A;HSALNG0002475
HSALNG0002475,-,GRWD1,K562,NONHSAG001012.2;N/A;N/A;HSALNG0002475
HSALNG0002475,-,SRSF1,K562,NONHSAG001012.2;N/A;N/A;HSALNG0002475
HSALNG0002475,-,LSM11,HepG2,NONHSAG001012.2;N/A;N/A;HSALNG0002475
HSALNG0002475,-,PPIG,HepG2,NONHSAG001012.2;N/A;N/A;HSALNG0002475
HSALNG0002475,-,U2AF2,K562,NONHSAG001012.2;N/A;N/A;HSALNG0002475
HSALNG0002475,-,SF3B4,K562,NONHSAG001012.2;N/A;N/A;HSALNG0002475
HSALNG0002475,-,RBFOX2,HepG2,NONHSAG001012.2;N/A;N/A;HSALNG0002475
HSALNG0002475,-,KHSRP,K562,NONHSAG001012.2;N/A;N/A;HSALNG0002475
HSALNG0002475,-,PRPF8,HepG2,NONHSAG001012.2;N/A;N/A;HSALNG0002475
HSALNG0002475,-,SF3B4,HepG2,NONHSAG001012.2;N/A;N/A;HSALNG0002475
HSALNG0002475,-,GRWD1,HepG2,NONHSAG001012.2;N/A;N/A;HSALNG0002475
HSALNG0002475,-,HNRNPC,HepG2,NONHSAG001012.2;N/A;N/A;HSALNG0002475
HSALNG0002475,-,QKI,HepG2,NONHSAG001012.2;N/A;N/A;HSALNG0002475
HSALNG0002475,-,U2AF2,HepG2,NONHSAG001012.2;N/A;N/A;HSALNG0002475
HSALNG0002475,-,QKI,K562,NONHSAG001012.2;N/A;N/A;HSALNG0002475
HSALNG0002475,-,PRPF8,K562,NONHSAG001012.2;N/A;N/A;HSALNG0002475
HSALNG0002475,-,AQR,K562,NONHSAG001012.2;N/A;N/A;HSALNG0002475
HSALNG0002475,-,RBM22,K562,NONHSAG001012.2;N/A;N/A;HSALNG0002475
HSALNG0002475,-,BUD13,HepG2,NONHSAG001012.2;N/A;N/A;HSALNG0002475
HSALNG0002475,-,UCHL5,HepG2,NONHSAG001012.2;N/A;N/A;HSALNG0002475
HSALNG0002475,-,SMNDC1,K562,NONHSAG001012.2;N/A;N/A;HSALNG0002475
HSALNG0002476,-,SF3B4,K562,NONHSAG105352.1;N/A;N/A;HSALNG0002476
HSALNG0002476,-,QKI,HepG2,NONHSAG105352.1;N/A;N/A;HSALNG0002476
HSALNG0002476,-,QKI,K562,NONHSAG105352.1;N/A;N/A;HSALNG0002476
HSALNG0002476,-,RBM22,K562,NONHSAG105352.1;N/A;N/A;HSALNG0002476
HSALNG0002476,-,PRPF8,HepG2,NONHSAG105352.1;N/A;N/A;HSALNG0002476
HSALNG0002476,-,PRPF8,K562,NONHSAG105352.1;N/A;N/A;HSALNG0002476
HSALNG0002878,-,QKI,HepG2,NONHSAG001159.3;ENSG00000238287.1;XR_947234;HSALNG0002878
HSALNG0002879,-,QKI,HepG2,NONHSAG001162.2;ENSG00000238186.1;N/A;HSALNG0002879
HSALNG0002928,SLFNL1-AS1,NONO,K562,NONHSAG001180.3;ENSG00000281207.1;NR_037868;HSALNG0002928
HSALNG0002928,SLFNL1-AS1,HNRNPK,HepG2,NONHSAG001180.3;ENSG00000281207.1;NR_037868;HSALNG0002928
HSALNG0002928,SLFNL1-AS1,HNRNPK,K562,NONHSAG001180.3;ENSG00000281207.1;NR_037868;HSALNG0002928
HSALNG0002931,-,PTBP1,HepG2,NONHSAG056370.2;ENSG00000235358.2;N/A;HSALNG0002931
HSALNG0003032,-,PTBP1,K562,NONHSAG056386.1;N/A;N/A;HSALNG0003032
HSALNG0003053,SLC2A1-AS1,HNRNPU,K562,NONHSAG058967.2;ENSG00000227533.6;NR_033967;HSALNG0003053
HSALNG0003053,SLC2A1-AS1,GTF2F1,K562,NONHSAG058967.2;ENSG00000227533.6;NR_033967;HSALNG0003053
HSALNG0003053,SLC2A1-AS1,HNRNPK,K562,NONHSAG058967.2;ENSG00000227533.6;NR_033967;HSALNG0003053
HSALNG0003053,SLC2A1-AS1,AQR,K562,NONHSAG058967.2;ENSG00000227533.6;NR_033967;HSALNG0003053
HSALNG0003053,SLC2A1-AS1,HNRNPL,HepG2,NONHSAG058967.2;ENSG00000227533.6;NR_033967;HSALNG0003053
HSALNG0003053,SLC2A1-AS1,ILF3,K562,NONHSAG058967.2;ENSG00000227533.6;NR_033967;HSALNG0003053
HSALNG0003053,SLC2A1-AS1,HNRNPL,K562,NONHSAG058967.2;ENSG00000227533.6;NR_033967;HSALNG0003053
HSALNG0003053,SLC2A1-AS1,FUS,K562,NONHSAG058967.2;ENSG00000227533.6;NR_033967;HSALNG0003053
HSALNG0003145,-,CSTF2T,HepG2,NONHSAG001259.3;ENSG00000230615.7;N/A;HSALNG0003145
HSALNG0003215,-,HNRNPC,HepG2,NONHSAG001284.3;N/A;N/A;HSALNG0003215
HSALNG0003215,-,PTBP1,HepG2,NONHSAG001284.3;N/A;N/A;HSALNG0003215
HSALNG0003215,-,PTBP1,K562,NONHSAG001284.3;N/A;N/A;HSALNG0003215
HSALNG0003387,-,TARDBP,K562,NONHSAG001368.2;N/A;N/A;HSALNG0003387
HSALNG0003387,-,EIF4G2,K562,NONHSAG001368.2;N/A;N/A;HSALNG0003387
HSALNG0003387,-,HNRNPM,K562,NONHSAG001368.2;N/A;N/A;HSALNG0003387
HSALNG0003387,-,EWSR1,K562,NONHSAG001368.2;N/A;N/A;HSALNG0003387
HSALNG0003387,-,NONO,K562,NONHSAG001368.2;N/A;N/A;HSALNG0003387
HSALNG0003387,-,DROSHA,K562,NONHSAG001368.2;N/A;N/A;HSALNG0003387
HSALNG0003387,-,EXOSC5,K562,NONHSAG001368.2;N/A;N/A;HSALNG0003387
HSALNG0003387,-,CSTF2T,K562,NONHSAG001368.2;N/A;N/A;HSALNG0003387
HSALNG0003387,-,TIA1,K562,NONHSAG001368.2;N/A;N/A;HSALNG0003387
HSALNG0003387,-,AQR,K562,NONHSAG001368.2;N/A;N/A;HSALNG0003387
HSALNG0003395,"FOXD2-AS1,LINC01389",RBM15,K562,NONHSAG001375.3;ENSG00000225762.1;NR_026878;HSALNG0003395
HSALNG0003395,"FOXD2-AS1,LINC01389",SLTM,K562,NONHSAG001375.3;ENSG00000225762.1;NR_026878;HSALNG0003395
HSALNG0003577,EPS15-AS1,UCHL5,K562,NONHSAG001452.3;ENSG00000227070.1;XR_001737635;HSALNG0003577
HSALNG0003577,EPS15-AS1,CSTF2T,K562,NONHSAG001452.3;ENSG00000227070.1;XR_001737635;HSALNG0003577
HSALNG0003577,EPS15-AS1,TARDBP,K562,NONHSAG001452.3;ENSG00000227070.1;XR_001737635;HSALNG0003577
HSALNG0003577,EPS15-AS1,PTBP1,K562,NONHSAG001452.3;ENSG00000227070.1;XR_001737635;HSALNG0003577
HSALNG0003577,EPS15-AS1,HNRNPL,K562,NONHSAG001452.3;ENSG00000227070.1;XR_001737635;HSALNG0003577
HSALNG0003647,-,LIN28B,K562,N/A;N/A;N/A;HSALNG0003647
HSALNG0003647,-,LIN28B,HepG2,N/A;N/A;N/A;HSALNG0003647
HSALNG0003919,-,HNRNPL,HepG2,N/A;N/A;N/A;HSALNG0003919
HSALNG0004004,LINC01748,RBFOX2,K562,NONHSAG057831.2;ENSG00000226476.6;NR_146508;HSALNG0004004
HSALNG0004004,LINC01748,KHSRP,K562,NONHSAG057831.2;ENSG00000226476.6;NR_146508;HSALNG0004004
HSALNG0004004,LINC01748,TARDBP,K562,NONHSAG057831.2;ENSG00000226476.6;NR_146508;HSALNG0004004
HSALNG0004004,LINC01748,SAFB2,K562,NONHSAG057831.2;ENSG00000226476.6;NR_146508;HSALNG0004004
HSALNG0004004,LINC01748,MATR3,K562,NONHSAG057831.2;ENSG00000226476.6;NR_146508;HSALNG0004004
HSALNG0004004,LINC01748,PTBP1,K562,NONHSAG057831.2;ENSG00000226476.6;NR_146508;HSALNG0004004
HSALNG0004004,LINC01748,ILF3,K562,NONHSAG057831.2;ENSG00000226476.6;NR_146508;HSALNG0004004
HSALNG0004004,LINC01748,CSTF2T,K562,NONHSAG057831.2;ENSG00000226476.6;NR_146508;HSALNG0004004
HSALNG0004004,LINC01748,HNRNPK,K562,NONHSAG057831.2;ENSG00000226476.6;NR_146508;HSALNG0004004
HSALNG0004004,LINC01748,KHDRBS1,K562,NONHSAG057831.2;ENSG00000226476.6;NR_146508;HSALNG0004004
HSALNG0004004,LINC01748,HNRNPM,K562,NONHSAG057831.2;ENSG00000226476.6;NR_146508;HSALNG0004004
HSALNG0004004,LINC01748,QKI,K562,NONHSAG057831.2;ENSG00000226476.6;NR_146508;HSALNG0004004
HSALNG0004004,LINC01748,EXOSC5,K562,NONHSAG057831.2;ENSG00000226476.6;NR_146508;HSALNG0004004
HSALNG0004004,LINC01748,SAFB,K562,NONHSAG057831.2;ENSG00000226476.6;NR_146508;HSALNG0004004
HSALNG0004080,-,GRWD1,HepG2,NONHSAG001683.3;ENSG00000235545.1;N/A;HSALNG0004080
HSALNG0004080,-,HNRNPL,HepG2,NONHSAG001683.3;ENSG00000235545.1;N/A;HSALNG0004080
HSALNG0004080,-,KHSRP,HepG2,NONHSAG001683.3;ENSG00000235545.1;N/A;HSALNG0004080
HSALNG0004105,LINC00466,TROVE2,K562,NONHSAG001692.3;ENSG00000224209.8;NR_038252;HSALNG0004105
HSALNG0004597,-,SRSF1,K562,NONHSAG001878.3;N/A;N/A;HSALNG0004597
HSALNG0004597,-,KHSRP,HepG2,NONHSAG001878.3;N/A;N/A;HSALNG0004597
HSALNG0004792,-,CSTF2,HepG2,NONHSAG001941.3;ENSG00000271576.1;N/A;HSALNG0004792
HSALNG0004792,-,SF3B4,K562,NONHSAG001941.3;ENSG00000271576.1;N/A;HSALNG0004792
HSALNG0004792,-,NCBP2,HepG2,NONHSAG001941.3;ENSG00000271576.1;N/A;HSALNG0004792
HSALNG0004792,-,SRSF1,K562,NONHSAG001941.3;ENSG00000271576.1;N/A;HSALNG0004792
HSALNG0004792,-,SRSF1,HepG2,NONHSAG001941.3;ENSG00000271576.1;N/A;HSALNG0004792
HSALNG0004792,-,SMNDC1,K562,NONHSAG001941.3;ENSG00000271576.1;N/A;HSALNG0004792
HSALNG0004792,-,AGGF1,HepG2,NONHSAG001941.3;ENSG00000271576.1;N/A;HSALNG0004792
HSALNG0005094,-,NONO,K562,NONHSAG105444.1;ENSG00000272931.1;N/A;HSALNG0005094
HSALNG0005134,LINC02609,DDX3X,K562,NONHSAG002048.3;ENSG00000233593.10;NR_135038;HSALNG0005134
HSALNG0005134,LINC02609,YBX3,K562,NONHSAG002048.3;ENSG00000233593.10;NR_135038;HSALNG0005134
HSALNG0005134,LINC02609,CSTF2,HepG2,NONHSAG002048.3;ENSG00000233593.10;NR_135038;HSALNG0005134
HSALNG0005134,LINC02609,PRPF8,HepG2,NONHSAG002048.3;ENSG00000233593.10;NR_135038;HSALNG0005134
HSALNG0005134,LINC02609,NONO,K562,NONHSAG002048.3;ENSG00000233593.10;NR_135038;HSALNG0005134
HSALNG0005134,LINC02609,EIF4G2,K562,NONHSAG002048.3;ENSG00000233593.10;NR_135038;HSALNG0005134
HSALNG0005134,LINC02609,QKI,HepG2,NONHSAG002048.3;ENSG00000233593.10;NR_135038;HSALNG0005134
HSALNG0005134,LINC02609,QKI,K562,NONHSAG002048.3;ENSG00000233593.10;NR_135038;HSALNG0005134
HSALNG0005233,-,TROVE2,K562,N/A;N/A;N/A;HSALNG0005233
HSALNG0005250,CCDC18-AS1,FUS,K562,NONHSAG002086.3;ENSG00000223745.8;NR_034089;HSALNG0005250
HSALNG0005250,CCDC18-AS1,U2AF2,K562,NONHSAG002086.3;ENSG00000223745.8;NR_034089;HSALNG0005250
HSALNG0005250,CCDC18-AS1,BCLAF1,HepG2,NONHSAG002086.3;ENSG00000223745.8;NR_034089;HSALNG0005250
HSALNG0005250,CCDC18-AS1,KHSRP,K562,NONHSAG002086.3;ENSG00000223745.8;NR_034089;HSALNG0005250
HSALNG0005250,CCDC18-AS1,U2AF1,K562,NONHSAG002086.3;ENSG00000223745.8;NR_034089;HSALNG0005250
HSALNG0005250,CCDC18-AS1,U2AF2,HepG2,NONHSAG002086.3;ENSG00000223745.8;NR_034089;HSALNG0005250
HSALNG0005250,CCDC18-AS1,SRSF1,K562,NONHSAG002086.3;ENSG00000223745.8;NR_034089;HSALNG0005250
HSALNG0005250,CCDC18-AS1,TIA1,K562,NONHSAG002086.3;ENSG00000223745.8;NR_034089;HSALNG0005250
HSALNG0005250,CCDC18-AS1,AATF,K562,NONHSAG002086.3;ENSG00000223745.8;NR_034089;HSALNG0005250
HSALNG0005250,CCDC18-AS1,EFTUD2,K562,NONHSAG002086.3;ENSG00000223745.8;NR_034089;HSALNG0005250
HSALNG0005250,CCDC18-AS1,DDX24,K562,NONHSAG002086.3;ENSG00000223745.8;NR_034089;HSALNG0005250
HSALNG0005250,CCDC18-AS1,PPIG,HepG2,NONHSAG002086.3;ENSG00000223745.8;NR_034089;HSALNG0005250
HSALNG0005250,CCDC18-AS1,HNRNPL,HepG2,NONHSAG002086.3;ENSG00000223745.8;NR_034089;HSALNG0005250
HSALNG0005250,CCDC18-AS1,HNRNPL,K562,NONHSAG002086.3;ENSG00000223745.8;NR_034089;HSALNG0005250
HSALNG0005250,CCDC18-AS1,PTBP1,K562,NONHSAG002086.3;ENSG00000223745.8;NR_034089;HSALNG0005250
HSALNG0005250,CCDC18-AS1,SUGP2,HepG2,NONHSAG002086.3;ENSG00000223745.8;NR_034089;HSALNG0005250
HSALNG0005250,CCDC18-AS1,MATR3,K562,NONHSAG002086.3;ENSG00000223745.8;NR_034089;HSALNG0005250
HSALNG0005250,CCDC18-AS1,HNRNPM,K562,NONHSAG002086.3;ENSG00000223745.8;NR_034089;HSALNG0005250
HSALNG0005250,CCDC18-AS1,AGGF1,K562,NONHSAG002086.3;ENSG00000223745.8;NR_034089;HSALNG0005250
HSALNG0005250,CCDC18-AS1,EXOSC5,K562,NONHSAG002086.3;ENSG00000223745.8;NR_034089;HSALNG0005250
HSALNG0005250,CCDC18-AS1,PRPF8,K562,NONHSAG002086.3;ENSG00000223745.8;NR_034089;HSALNG0005250
HSALNG0005269,BCAR3-AS1,BUD13,HepG2,NONHSAG002091.3;ENSG00000224093.5;NR_034091;HSALNG0005269
