NoncodeGeneID,tarName
NONMMUG001765.2,DAZL
NONMMUG001765.2,RFOX2
NONMMUG001765.2,PABP1
NONMMUG001765.2,TTP
NONMMUG001767.2,Upf1
NONMMUG001767.2,Tdp43
NONMMUG001767.2,Fus
NONMMUG001767.2,FMRP
NONMMUG001768.2,Fus
NONMMUG001769.2,Fus
NONMMUG001769.2,Tdp43
NONMMUG001770.2,Fus
NONMMUG001770.2,Tdp43
NONMMUG001770.2,Upf1
NONMMUG001771.2,Fus
NONMMUG001771.2,Tdp43
NONMMUG000124.2,Upf1
NONMMUG000124.2,Fus
NONMMUG049056.1,Fus
NONMMUG049056.1,Tdp43
NONMMUG001775.2,Fus
NONMMUG001776.2,Fus
NONMMUG001776.2,Tdp43
NONMMUG001777.2,Tdp43
NONMMUG001777.2,Fus
NONMMUG000125.2,Tdp43
NONMMUG000125.2,Fus
NONMMUG001778.2,JARID2
NONMMUG001778.2,Upf1
NONMMUG001778.2,Tdp43
NONMMUG001778.2,Fus
NONMMUG001778.2,Ezh2
NONMMUG049061.1,FMRP
NONMMUG001781.2,JARID2
NONMMUG001781.2,Upf1
NONMMUG001781.2,Fus
NONMMUG001781.2,FMRP
NONMMUG001781.2,Tdp43
NONMMUG001781.2,Celf1
NONMMUG001781.2,PABPC1
NONMMUG001782.2,Fus
NONMMUG001782.2,Tdp43
NONMMUG001783.2,Tdp43
NONMMUG001783.2,Fus
NONMMUG001783.2,Celf1
NONMMUG001783.2,FMRP
NONMMUG001784.2,Tdp43
NONMMUG001784.2,Fus
NONMMUG001785.2,Tdp43
NONMMUG001785.2,Fus
NONMMUG001785.2,Celf1
NONMMUG001785.2,FMRP
NONMMUG001785.2,PABPC1
NONMMUG000126.2,Upf1
NONMMUG000126.2,Fus
NONMMUG000126.2,Tdp43
NONMMUG000127.2,Upf1
NONMMUG000127.2,Fus
NONMMUG000127.2,Tdp43
NONMMUG000128.2,Tdp43
NONMMUG000128.2,Fus
NONMMUG000128.2,Celf1
NONMMUG001789.2,JARID2
NONMMUG001789.2,Upf1
NONMMUG001789.2,PABPC1
NONMMUG001789.2,FMRP
NONMMUG001789.2,Fus
NONMMUG001789.2,Celf1
NONMMUG001790.2,Tdp43
NONMMUG001790.2,Fus
NONMMUG001790.2,JARID2
NONMMUG001790.2,Upf1
NONMMUG001790.2,Nova1
NONMMUG001790.2,Celf1
NONMMUG001790.2,Ezh2
NONMMUG001790.2,FMRP
NONMMUG047372.1,JARID2
NONMMUG047372.1,Fus
NONMMUG047372.1,FMRP
NONMMUG001791.2,JARID2
NONMMUG001791.2,Upf1
NONMMUG001791.2,FMRP
NONMMUG047374.1,JARID2
NONMMUG001792.2,Fus
NONMMUG001792.2,Tdp43
NONMMUG001792.2,FMRP
NONMMUG047375.1,Fus
NONMMUG047375.1,Tdp43
NONMMUG001793.2,Upf1
NONMMUG001793.2,Fus
NONMMUG001793.2,Tdp43
NONMMUG047376.1,Fus
NONMMUG047376.1,Tdp43
NONMMUG001796.2,Fus
NONMMUG001799.2,Upf1
NONMMUG001799.2,Tdp43
NONMMUG001799.2,Celf1
NONMMUG001799.2,Fus
NONMMUG001799.2,FMRP
NONMMUG001799.2,TYY1
NONMMUG001799.2,Pou5f1
NONMMUG001799.2,KPYM
NONMMUG001809.2,Fus
NONMMUG001817.2,JARID2
NONMMUG001817.2,Tdp43
NONMMUG001817.2,Fus
NONMMUG001818.2,Upf1
NONMMUG001818.2,Fus
NONMMUG001818.2,JARID2
NONMMUG001820.2,JARID2
NONMMUG001820.2,Upf1
NONMMUG001820.2,Tdp43
NONMMUG001820.2,FMRP
NONMMUG001820.2,Fus
NONMMUG001820.2,Celf1
NONMMUG001820.2,Ezh2
NONMMUG001821.2,Upf1
NONMMUG001821.2,RFOX2
NONMMUG001821.2,Tdp43
NONMMUG001822.2,Fus
NONMMUG001822.2,Tdp43
NONMMUG001822.2,FMRP
NONMMUG047389.1,Fus
NONMMUG047389.1,Tdp43
NONMMUG047389.1,FMRP
NONMMUG001823.2,Fus
NONMMUG001823.2,Tdp43
NONMMUG001824.2,Fus
NONMMUG001824.2,Tdp43
NONMMUG001825.2,Fus
NONMMUG001826.2,Tdp43
NONMMUG001826.2,Fus
NONMMUG001826.2,Celf1
NONMMUG001826.2,Ezh2
NONMMUG001827.2,Fus
NONMMUG001827.2,Tdp43
NONMMUG001827.2,Celf1
NONMMUG001827.2,FMRP
NONMMUG047390.1,Upf1
NONMMUG047390.1,Fus
NONMMUG047390.1,Tdp43
NONMMUG047390.1,Cpsf6
NONMMUG001829.2,Upf1
NONMMUG001829.2,Fus
NONMMUG001829.2,Tdp43
NONMMUG001834.2,Tdp43
NONMMUG001838.2,Tdp43
NONMMUG001839.2,Tdp43
NONMMUG001841.2,Upf1
NONMMUG001842.2,FMRP
NONMMUG001842.2,Tdp43
NONMMUG001842.2,Fus
NONMMUG001843.2,Tdp43
NONMMUG001843.2,Fus
NONMMUG001843.2,Celf1
NONMMUG001843.2,FMRP
NONMMUG001843.2,TYY1
NONMMUG001843.2,Pou5f1
NONMMUG001843.2,FMR1
NONMMUG001843.2,TIA1
NONMMUG001843.2,PABP1
NONMMUG001843.2,SFPQ
NONMMUG001843.2,AGO4
NONMMUG001843.2,AGO1
NONMMUG001843.2,AGO2
NONMMUG047393.1,FMR1
NONMMUG047393.1,TIA1
NONMMUG001847.2,Upf1
NONMMUG001847.2,Mbnl1
NONMMUG001847.2,Fus
NONMMUG001847.2,FMRP
NONMMUG001848.2,Upf1
NONMMUG001848.2,FMRP
NONMMUG001848.2,Fus
NONMMUG001848.2,Tdp43
NONMMUG001850.2,Upf1
NONMMUG001850.2,Fus
NONMMUG001850.2,Celf1
NONMMUG001850.2,Tdp43
NONMMUG001850.2,FMRP
NONMMUG001851.2,Fus
NONMMUG001851.2,Celf1
NONMMUG001851.2,Tdp43
NONMMUG001851.2,FMRP
NONMMUG001852.2,Upf1
NONMMUG001852.2,FMRP
NONMMUG001852.2,Fus
NONMMUG001852.2,Tdp43
NONMMUG001854.2,Fus
NONMMUG001855.2,Mbnl1
NONMMUG001855.2,Fus
NONMMUG001856.2,Mbnl1
NONMMUG001856.2,Tdp43
NONMMUG001856.2,Fus
NONMMUG047394.1,Mbnl1
NONMMUG047394.1,Tdp43
NONMMUG047394.1,Fus
NONMMUG001865.2,Fus
NONMMUG001865.2,RFOX2
NONMMUG001865.2,TYY1
NONMMUG001865.2,Pou5f1
NONMMUG001865.2,SFPQ
NONMMUG001866.2,Fus
NONMMUG001866.2,Tdp43
NONMMUG001867.2,Fus
NONMMUG001867.2,Tdp43
NONMMUG000130.2,Ezh2
NONMMUG001869.2,FMRP
NONMMUG001869.2,Tdp43
NONMMUG001869.2,RFOX2
NONMMUG001869.2,Pou5f1
NONMMUG001869.2,AGO4
NONMMUG001869.2,AGO1
NONMMUG001869.2,AGO2
NONMMUG001869.2,TIA1
NONMMUG001869.2,TYY1
NONMMUG000131.2,Fus
NONMMUG000131.2,Tdp43
NONMMUG001872.2,Tdp43
NONMMUG001873.2,Tdp43
NONMMUG001873.2,Fus
NONMMUG001873.2,QKI
NONMMUG001873.2,Celf1
NONMMUG001873.2,FMRP
NONMMUG001873.2,PABP1
NONMMUG001873.2,TIA1
NONMMUG001873.2,TTP
NONMMUG001873.2,RFOX2
NONMMUG001873.2,SFPQ
NONMMUG001873.2,DAZL
NONMMUG001873.2,-
NONMMUG001873.2,MSI2H
NONMMUG001873.2,FMR1
NONMMUG001873.2,RBM10
NONMMUG001873.2,Ptbp2
NONMMUG001873.2,TYY1
NONMMUG001873.2,Pou5f1
NONMMUG047399.1,FMRP
NONMMUG001876.2,Upf1
NONMMUG001877.2,PABP1
NONMMUG000132.2,Tdp43
NONMMUG001878.2,Upf1
NONMMUG001878.2,Tdp43
NONMMUG047405.1,JARID2
NONMMUG047405.1,Upf1
NONMMUG047405.1,Tdp43
NONMMUG087940.1,Upf1
NONMMUG001881.2,JARID2
NONMMUG001881.2,Upf1
NONMMUG001881.2,Tdp43
NONMMUG001883.2,JARID2
NONMMUG001883.2,Upf1
NONMMUG001883.2,Tdp43
NONMMUG049083.1,JARID2
NONMMUG049083.1,Upf1
NONMMUG049083.1,Tdp43
NONMMUG001882.2,JARID2
NONMMUG001882.2,Upf1
NONMMUG047408.1,Upf1
NONMMUG001884.2,Upf1
NONMMUG001885.2,Upf1
NONMMUG001886.3,Upf1
NONMMUG001886.3,Fus
NONMMUG001886.3,Tdp43
NONMMUG001887.3,JARID2
NONMMUG001887.3,Upf1
NONMMUG001887.3,Tdp43
NONMMUG001887.3,KPYM
NONMMUG001887.3,RFOX2
NONMMUG001887.3,VIGLN
NONMMUG001887.3,TIA1
NONMMUG001887.3,DAZL
NONMMUG001887.3,Ezh2
NONMMUG001887.3,PSPC1
NONMMUG001889.2,Upf1
NONMMUG001889.2,FMRP
NONMMUG001889.2,Tdp43
NONMMUG047420.1,Upf1
NONMMUG047421.1,Upf1
NONMMUG047421.1,FMRP
NONMMUG047424.1,Tdp43
NONMMUG001894.2,Tdp43
NONMMUG001897.3,Tdp43
NONMMUG001897.3,Fus
NONMMUG001897.3,FMRP
NONMMUG001897.3,Upf1
NONMMUG001897.3,Nova1
NONMMUG001897.3,Rbfox3
NONMMUG047436.1,Fus
NONMMUG047436.1,Tdp43
NONMMUG047437.1,Fus
NONMMUG047437.1,Tdp43
NONMMUG001898.2,Fus
NONMMUG001898.2,Tdp43
NONMMUG047438.1,Fus
NONMMUG047438.1,Tdp43
NONMMUG001899.2,Fus
NONMMUG001899.2,Tdp43
NONMMUG001899.2,FMRP
NONMMUG001899.2,Upf1
NONMMUG001899.2,Nova1
NONMMUG001899.2,Rbfox3
NONMMUG001900.2,Fus
NONMMUG001900.2,Tdp43
NONMMUG001901.2,Fus
NONMMUG001901.2,Tdp43
NONMMUG096624.1,Fus
NONMMUG096624.1,Tdp43
NONMMUG087708.1,FMRP
NONMMUG087708.1,Tdp43
NONMMUG087708.1,Fus
NONMMUG001903.2,Nova1
NONMMUG001903.2,Fus
NONMMUG001903.2,Tdp43
NONMMUG001904.2,Fus
NONMMUG001904.2,Tdp43
NONMMUG001905.2,Rbfox3
NONMMUG001905.2,FMRP
NONMMUG001905.2,Fus
NONMMUG001905.2,Tdp43
NONMMUG001906.2,Tdp43
NONMMUG001906.2,Fus
NONMMUG047439.1,Fus
NONMMUG047439.1,Tdp43
NONMMUG047442.1,Upf1
NONMMUG047443.1,Fus
NONMMUG047444.1,Fus
NONMMUG047444.1,Tdp43
NONMMUG047445.1,Tdp43
NONMMUG047446.1,Fus
NONMMUG047446.1,Tdp43
NONMMUG047447.1,Tdp43
NONMMUG001908.2,Upf1
NONMMUG001908.2,Fus
NONMMUG001908.2,Tdp43
NONMMUG001908.2,JARID2
NONMMUG001913.2,Upf1
NONMMUG000133.2,Upf1
NONMMUG001914.2,Upf1
NONMMUG001914.2,Tdp43
NONMMUG001914.2,Fus
NONMMUG001915.2,Tdp43
NONMMUG001917.2,Tdp43
NONMMUG001917.2,Upf1
NONMMUG001919.2,Tdp43
NONMMUG001922.2,Tdp43
NONMMUG001923.2,Upf1
NONMMUG001923.2,Tdp43
NONMMUG001923.2,Fus
NONMMUG001924.2,Fus
NONMMUG001924.2,Upf1
NONMMUG001925.2,Fus
NONMMUG001925.2,Tdp43
NONMMUG001925.2,SFPQ
NONMMUG001925.2,TIA1
NONMMUG001925.2,Elavl1
NONMMUG001926.2,Upf1
NONMMUG001926.2,Cpsf6
NONMMUG001926.2,Tdp43
NONMMUG001926.2,Fus
NONMMUG001926.2,Celf1
NONMMUG001927.2,Fus
NONMMUG001928.2,Celf1
NONMMUG001928.2,Fus
NONMMUG001928.2,Tdp43
NONMMUG001928.2,FMRP
NONMMUG001929.2,Fus
NONMMUG001929.2,Tdp43
NONMMUG001930.2,Fus
NONMMUG001931.2,JARID2
NONMMUG001931.2,Upf1
NONMMUG001931.2,Fus
NONMMUG001931.2,Celf1
NONMMUG001931.2,Tdp43
NONMMUG001932.2,Upf1
NONMMUG001932.2,Cpsf6
NONMMUG001932.2,FMRP
NONMMUG001932.2,Fus
NONMMUG001932.2,Tdp43
NONMMUG046520.1,Upf1
NONMMUG001935.2,Upf1
NONMMUG001935.2,Rbfox3
NONMMUG001936.2,Tdp43
NONMMUG001937.2,Tdp43
NONMMUG001937.2,Fus
NONMMUG001937.2,FMRP
NONMMUG001937.2,Celf1
NONMMUG001938.2,Fus
NONMMUG001938.2,Upf1
NONMMUG001938.2,Tdp43
NONMMUG001938.2,FMRP
NONMMUG001938.2,Celf1
NONMMUG001939.2,Upf1
NONMMUG001939.2,Tdp43
NONMMUG001939.2,Celf1
NONMMUG001939.2,Fus
NONMMUG001947.2,Fus
NONMMUG001947.2,Tdp43
NONMMUG001948.2,Fus
NONMMUG001948.2,Tdp43
NONMMUG001948.2,Ezh2
NONMMUG001948.2,FMRP
NONMMUG001951.2,Tdp43
NONMMUG001953.2,Upf1
NONMMUG001953.2,Fus
NONMMUG001954.2,JARID2
NONMMUG001954.2,Upf1
NONMMUG001954.2,Fus
NONMMUG001954.2,Tdp43
NONMMUG000140.2,Tdp43
NONMMUG001957.2,Fus
NONMMUG001958.2,Fus
NONMMUG001958.2,FMRP
NONMMUG001958.2,Tdp43
NONMMUG001958.2,Celf1
NONMMUG001959.2,Fus
NONMMUG001959.2,Tdp43
NONMMUG087944.1,Tdp43
NONMMUG087944.1,Fus
NONMMUG087944.1,PABPC1
NONMMUG001962.2,Fus
NONMMUG001962.2,Tdp43
NONMMUG001963.2,PABPC1
NONMMUG001963.2,Fus
NONMMUG001963.2,Tdp43
NONMMUG001963.2,FMRP
NONMMUG001964.2,Upf1
NONMMUG001964.2,Fus
NONMMUG001964.2,Tdp43
NONMMUG001965.2,Upf1
NONMMUG001965.2,Fus
NONMMUG001965.2,Tdp43
NONMMUG047467.1,Tdp43
NONMMUG001975.2,FMRP
NONMMUG001975.2,Tdp43
NONMMUG001975.2,Fus
NONMMUG001975.2,Nova1
NONMMUG049104.1,Tdp43
NONMMUG049105.1,Tdp43
NONMMUG049105.1,Fus
NONMMUG049106.1,Fus
NONMMUG049107.1,Tdp43
NONMMUG049108.1,Tdp43
NONMMUG049108.1,Fus
NONMMUG049109.1,Fus
NONMMUG001976.2,Nova1
NONMMUG001976.2,Fus
NONMMUG001976.2,Tdp43
NONMMUG001977.2,Fus
NONMMUG001980.2,Fus
NONMMUG001981.2,Fus
NONMMUG001982.2,Fus
NONMMUG001982.2,TYY1
NONMMUG001982.2,Pou5f1
NONMMUG001982.2,RFOX2
NONMMUG001982.2,PABP1
NONMMUG001982.2,Tdp43
NONMMUG001982.2,FMRP
NONMMUG000142.2,Fus
NONMMUG000142.2,Tdp43
NONMMUG001985.2,Tdp43
NONMMUG001993.2,RFOX2
NONMMUG001993.2,TIA1
NONMMUG001993.2,Upf1
NONMMUG001993.2,Tdp43
NONMMUG001993.2,TYY1
NONMMUG001993.2,Pou5f1
NONMMUG001993.2,PABP1
NONMMUG001993.2,Nova1
NONMMUG001993.2,TTP
NONMMUG001994.2,TYY1
NONMMUG001994.2,Pou5f1
NONMMUG001994.2,Elavl1
NONMMUG002002.2,Upf1
NONMMUG002005.2,Tdp43
NONMMUG002005.2,Fus
NONMMUG002005.2,Celf1
NONMMUG002005.2,Upf1
NONMMUG002005.2,FMRP
NONMMUG002005.2,JARID2
NONMMUG002008.2,Tdp43
NONMMUG002008.2,Fus
NONMMUG002010.2,Tdp43
NONMMUG002011.2,Tdp43
NONMMUG002013.2,Upf1
NONMMUG002013.2,Tdp43
NONMMUG002016.2,Upf1
NONMMUG002016.2,Tdp43
NONMMUG002018.2,Celf1
NONMMUG002018.2,Tdp43
NONMMUG002018.2,Fus
NONMMUG047484.1,Tdp43
NONMMUG047484.1,Fus
NONMMUG002021.2,Fus
NONMMUG002021.2,Tdp43
NONMMUG002025.2,Upf1
NONMMUG002025.2,Fus
NONMMUG002025.2,Tdp43
NONMMUG002025.2,Celf1
NONMMUG002026.2,JARID2
NONMMUG002026.2,Fus
NONMMUG002026.2,Tdp43
NONMMUG002028.2,Upf1
NONMMUG002028.2,PABPC1
NONMMUG002031.2,Fus
NONMMUG002032.2,Tdp43
NONMMUG002032.2,Fus
NONMMUG002033.2,JARID2
NONMMUG002033.2,Upf1
NONMMUG002033.2,Fus
NONMMUG002033.2,Celf1
NONMMUG002033.2,Tdp43
NONMMUG002033.2,Ezh2
NONMMUG047488.1,Fus
NONMMUG002034.2,Fus
NONMMUG002035.2,Celf1
NONMMUG002035.2,Fus
NONMMUG002035.2,Tdp43
NONMMUG002037.2,Fus
NONMMUG002038.2,Upf1
NONMMUG002038.2,Fus
NONMMUG002038.2,Tdp43
NONMMUG047489.2,Upf1
NONMMUG047489.2,Fus
NONMMUG047489.2,Tdp43
NONMMUG047489.2,Celf1
NONMMUG002040.2,Tdp43
NONMMUG002046.2,Fus
NONMMUG002046.2,Tdp43
NONMMUG002046.2,FMRP
NONMMUG002046.2,Celf1
NONMMUG002046.2,Upf1
NONMMUG002046.2,FMR1
NONMMUG002046.2,TYY1
NONMMUG002046.2,Pou5f1
NONMMUG002046.2,Ezh2
NONMMUG002047.2,Fus
NONMMUG002047.2,Tdp43
NONMMUG047495.1,Tdp43
NONMMUG047495.1,Fus
NONMMUG047496.1,Tdp43
NONMMUG047496.1,Fus
NONMMUG002049.2,Fus
NONMMUG002049.2,Tdp43
NONMMUG002049.2,FMR1
NONMMUG002049.2,TYY1
NONMMUG002049.2,Pou5f1
NONMMUG002050.2,Fus
NONMMUG002050.2,Tdp43
NONMMUG002050.2,FMR1
NONMMUG002050.2,TYY1
NONMMUG002050.2,Pou5f1
NONMMUG049146.1,Fus
NONMMUG049146.1,Tdp43
NONMMUG002051.2,Tdp43
NONMMUG002051.2,Fus
NONMMUG002053.2,Fus
NONMMUG002054.2,JARID2
NONMMUG002054.2,Upf1
NONMMUG002054.2,FMRP
NONMMUG002054.2,Celf1
NONMMUG002054.2,Tdp43
NONMMUG002054.2,Fus
NONMMUG002055.3,Fus
NONMMUG002057.2,Upf1
NONMMUG002057.2,Fus
NONMMUG002057.2,Tdp43
NONMMUG002057.2,FMRP
NONMMUG002057.2,Celf1
NONMMUG002057.2,Mbnl1
NONMMUG002057.2,Ezh2
NONMMUG002057.2,Rbfox3
NONMMUG002058.2,Upf1
NONMMUG002058.2,FMRP
NONMMUG002058.2,Tdp43
NONMMUG002058.2,Fus
NONMMUG002060.2,Upf1
NONMMUG002060.2,Fus
NONMMUG002060.2,Tdp43
NONMMUG047990.1,Fus
NONMMUG002061.2,Upf1
NONMMUG002062.2,Tdp43
NONMMUG002062.2,Fus
NONMMUG002063.2,Fus
NONMMUG047498.1,Fus
NONMMUG000145.2,Fus
NONMMUG000145.2,Tdp43
NONMMUG002067.2,Fus
NONMMUG002067.2,FMRP
NONMMUG002067.2,Tdp43
NONMMUG002069.2,Upf1
NONMMUG002069.2,Tdp43
NONMMUG002070.2,Tdp43
NONMMUG002073.2,Tdp43
NONMMUG002075.2,Fus
NONMMUG002075.2,FMRP
NONMMUG002076.2,Upf1
NONMMUG002076.2,Tdp43
NONMMUG002076.2,FMRP
NONMMUG002077.3,Upf1
NONMMUG002077.3,Tdp43
NONMMUG049151.1,Tdp43
NONMMUG002078.3,Tdp43
NONMMUG002082.2,Tdp43
NONMMUG002083.2,FMRP
NONMMUG002085.2,Fus
NONMMUG002085.2,Tdp43
NONMMUG002085.2,FMRP
NONMMUG000146.2,Tdp43
NONMMUG000146.2,Fus
NONMMUG002086.2,Fus
NONMMUG002086.2,Tdp43
NONMMUG002087.2,Tardbp
NONMMUG002087.2,Fus
NONMMUG002087.2,Tdp43
NONMMUG002087.2,FMRP
NONMMUG002088.2,Fus
NONMMUG002088.2,Tdp43
NONMMUG049170.1,Fus
NONMMUG049170.1,Tdp43
NONMMUG049177.1,Fus
NONMMUG049177.1,Tdp43
NONMMUG002089.2,Fus
NONMMUG002089.2,Tdp43
NONMMUG049178.1,Fus
NONMMUG049178.1,Tdp43
NONMMUG002090.2,Tdp43
NONMMUG002090.2,Fus
NONMMUG000147.2,Fus
NONMMUG000147.2,Tdp43
NONMMUG002091.2,Fus
NONMMUG002092.2,Tdp43
NONMMUG002093.3,Pou5f1
NONMMUG002093.3,RFOX2
NONMMUG002093.3,SFPQ
NONMMUG002095.3,FMRP
NONMMUG002095.3,Fus
NONMMUG047516.1,FMRP
NONMMUG047516.1,Fus
NONMMUG002098.2,Fus
NONMMUG002098.2,Tdp43
NONMMUG002099.2,Tdp43
NONMMUG002099.2,Fus
NONMMUG002102.3,RFOX2
NONMMUG002102.3,AGO2
NONMMUG002102.3,Elavl1
NONMMUG002102.3,SFPQ
NONMMUG000148.2,Fus
NONMMUG000148.2,Tdp43
NONMMUG002104.2,Tdp43
NONMMUG047992.1,Tdp43
NONMMUG047992.1,Fus
NONMMUG000149.2,Tdp43
NONMMUG000149.2,Fus
NONMMUG047523.1,JARID2
NONMMUG047523.1,Upf1
NONMMUG047523.1,Cpsf6
NONMMUG047523.1,Fus
NONMMUG047523.1,Tdp43
NONMMUG047523.1,FMRP
NONMMUG002110.2,JARID2
NONMMUG002110.2,Upf1
NONMMUG002110.2,Cpsf6
NONMMUG002110.2,Fus
NONMMUG002110.2,Tdp43
NONMMUG002110.2,FMRP
NONMMUG000150.2,Fus
NONMMUG000150.2,Tdp43
NONMMUG049212.1,Upf1
NONMMUG002112.2,Fus
NONMMUG002112.2,Tdp43
NONMMUG002114.2,Tdp43
NONMMUG002114.2,Fus
NONMMUG002117.2,Fus
NONMMUG002117.2,Celf1
NONMMUG002117.2,FMRP
NONMMUG002117.2,Tdp43
NONMMUG049213.1,JARID2
NONMMUG049213.1,Upf1
NONMMUG049213.1,Tardbp
NONMMUG049213.1,Tdp43
NONMMUG049213.1,Fus
NONMMUG049213.1,Celf1
NONMMUG049213.1,Rbfox3
NONMMUG049213.1,FMRP
NONMMUG002118.2,Upf1
NONMMUG002118.2,Tardbp
NONMMUG002118.2,Fus
NONMMUG002118.2,Tdp43
NONMMUG002119.2,Upf1
NONMMUG002119.2,Tardbp
NONMMUG002119.2,Fus
NONMMUG002119.2,Tdp43
NONMMUG002120.2,Fus
NONMMUG002120.2,Tdp43
NONMMUG087956.1,Fus
NONMMUG087956.1,Tdp43
NONMMUG087956.1,JARID2
NONMMUG087956.1,Upf1
NONMMUG087956.1,Cpsf6
NONMMUG087956.1,Mbnl2
NONMMUG087956.1,Ezh2
NONMMUG087956.1,Celf1
NONMMUG047524.1,Fus
NONMMUG002123.2,Upf1
NONMMUG002123.2,Celf1
NONMMUG002125.2,Upf1
NONMMUG002125.2,Fus
NONMMUG002127.2,Tdp43
NONMMUG002130.2,Tdp43
NONMMUG002132.2,JARID2
NONMMUG002132.2,Upf1
NONMMUG002132.2,Tdp43
NONMMUG002132.2,Fus
NONMMUG002132.2,Celf1
NONMMUG002133.2,Tdp43
NONMMUG002136.2,JARID2
NONMMUG002136.2,Upf1
NONMMUG002136.2,Tardbp
NONMMUG002136.2,Ezh2
NONMMUG002136.2,Fus
NONMMUG002136.2,Tdp43
NONMMUG002137.2,JARID2
NONMMUG002137.2,Upf1
NONMMUG002137.2,Tdp43
NONMMUG002137.2,Fus
NONMMUG002138.2,Upf1
NONMMUG002138.2,Celf1
NONMMUG002138.2,Fus
NONMMUG002138.2,Tdp43
NONMMUG002138.2,Ezh2
NONMMUG002138.2,JARID2
NONMMUG002138.2,FMRP
NONMMUG002138.2,PABPC1
NONMMUG002140.2,Mbnl3
NONMMUG002140.2,Tdp43
NONMMUG002140.2,Fus
NONMMUG002143.2,Tdp43
NONMMUG002143.2,Fus
NONMMUG002143.2,Celf1
NONMMUG002144.2,Fus
NONMMUG002146.2,Tdp43
NONMMUG002147.2,Tdp43
NONMMUG002151.2,Tdp43
NONMMUG002152.2,Upf1
NONMMUG002152.2,Fus
NONMMUG002152.2,Tdp43
NONMMUG002152.2,Celf1
NONMMUG002153.2,Upf1
NONMMUG002153.2,Tdp43
NONMMUG002153.2,Fus
NONMMUG000151.2,Fus
NONMMUG000151.2,FMRP
NONMMUG002154.2,Fus
NONMMUG000152.2,Nova1
NONMMUG000152.2,Fus
NONMMUG000152.2,FMRP
NONMMUG002156.2,Fus
NONMMUG002156.2,Tdp43
NONMMUG002156.2,Celf1
NONMMUG002157.2,Fus
NONMMUG002157.2,Tdp43
NONMMUG002158.2,Fus
NONMMUG002158.2,Tdp43
NONMMUG002159.2,Fus
NONMMUG002159.2,Celf1
NONMMUG002159.2,Tdp43
NONMMUG002160.2,Fus
NONMMUG002161.2,Fus
NONMMUG002161.2,Tdp43
NONMMUG002161.2,Ezh2
NONMMUG002161.2,Celf1
NONMMUG002162.2,JARID2
NONMMUG002162.2,Tdp43
NONMMUG002162.2,Fus
NONMMUG002164.2,RFOX2
NONMMUG002164.2,RBM10
NONMMUG002164.2,PABP1
NONMMUG002166.2,Tdp43
NONMMUG000153.2,Tdp43
NONMMUG000154.2,JARID2
NONMMUG000154.2,Fus
NONMMUG000155.2,JARID2
NONMMUG000155.2,Fus
NONMMUG002169.2,Tdp43
NONMMUG002169.2,Fus
NONMMUG002169.2,FMRP
NONMMUG002169.2,Tardbp
NONMMUG000156.2,Upf1
NONMMUG000156.2,Fus
NONMMUG000156.2,Tdp43
NONMMUG002170.2,Tardbp
NONMMUG002170.2,Fus
NONMMUG002170.2,Tdp43
NONMMUG002171.2,Fus
NONMMUG002171.2,Tdp43
NONMMUG002173.2,Tdp43
NONMMUG002174.2,Tdp43
NONMMUG002174.2,Fus
NONMMUG002175.2,Upf1
NONMMUG002175.2,Fus
NONMMUG002175.2,Tdp43
NONMMUG002175.2,Celf1
NONMMUG002176.2,Mbnl1
NONMMUG002176.2,Fus
NONMMUG002178.2,Fus
NONMMUG002179.2,Tdp43
NONMMUG002179.2,Fus
NONMMUG002180.2,Fus
NONMMUG002180.2,Tdp43
NONMMUG049239.1,Tdp43
NONMMUG049239.1,Fus
NONMMUG049239.1,FMRP
NONMMUG002181.2,Tdp43
NONMMUG002181.2,Fus
NONMMUG002181.2,FMRP
NONMMUG002184.2,Upf1
NONMMUG002184.2,Tdp43
NONMMUG002190.2,Tdp43
NONMMUG002190.2,Fus
NONMMUG002190.2,FMRP
NONMMUG002192.2,Fus
NONMMUG002192.2,FMRP
NONMMUG002192.2,Celf1
NONMMUG002192.2,Tdp43
NONMMUG002192.2,Upf1
NONMMUG002192.2,Tardbp
NONMMUG002193.2,Fus
NONMMUG002193.2,Tdp43
NONMMUG002193.2,Upf1
NONMMUG002193.2,Celf1
NONMMUG002193.2,Tardbp
NONMMUG002193.2,FMRP
NONMMUG002195.2,Fus
NONMMUG002195.2,Tdp43
NONMMUG002196.2,Tdp43
NONMMUG002196.2,Fus
NONMMUG002197.2,Fus
NONMMUG002197.2,Tdp43
NONMMUG002198.2,Fus
NONMMUG002198.2,Tdp43
NONMMUG002199.2,Tdp43
NONMMUG002199.2,Fus
NONMMUG002200.2,Tdp43
NONMMUG002200.2,Fus
NONMMUG002201.2,Fus
NONMMUG002201.2,Tdp43
NONMMUG002202.2,Fus
NONMMUG002202.2,Tdp43
NONMMUG002202.2,Celf1
NONMMUG002203.2,Tdp43
NONMMUG002204.2,Fus
NONMMUG002204.2,Tdp43
NONMMUG002205.2,Fus
NONMMUG002205.2,Tdp43
NONMMUG002206.2,Fus
NONMMUG002206.2,Tdp43
NONMMUG002207.2,Tardbp
NONMMUG002207.2,Fus
NONMMUG002207.2,Tdp43
NONMMUG002208.2,Tdp43
NONMMUG002208.2,Fus
NONMMUG002210.2,JARID2
NONMMUG002210.2,Upf1
NONMMUG002210.2,Tdp43
NONMMUG002210.2,Fus
