NoncodeGeneID,LncbookGeneID,l_ID
-,HSALNG0121303,l37607
-,HSALNG0121312,l37608
NONHSAG023784.2,HSALNG0121316,l37609
NONHSAG023786.2,HSALNG0121321,l37610
-,HSALNG0121343,l37611
-,HSALNG0121346,l37612
NONHSAG023790.2,HSALNG0121354,l37613
-,HSALNG0145595,l37614
-,HSALNG0121363,l37615
-,HSALNG0121365,l37616
NONHSAG075170.1,HSALNG0121367,l37617
-,HSALNG0121372,l37618
NONHSAG023798.2,HSALNG0121376,l37619
-,HSALNG0121384,l37620
NONHSAG074778.1,HSALNG0121385,l37621
NONHSAG023802.2,HSALNG0121386,l37622
-,HSALNG0145464,l37623
NONHSAG023803.2,HSALNG0121387,l37624
-,HSALNG0121388,l37625
-,HSALNG0121389,l37626
-,HSALNG0121392,l37627
-,HSALNG0121395,l37628
-,HSALNG0121404,l37629
-,HSALNG0121405,l37630
-,HSALNG0121406,l37631
-,HSALNG0121407,l37632
NONHSAG023809.2,HSALNG0121412,l37633
NONHSAG023810.2,HSALNG0121413,l37634
NONHSAG074783.1,HSALNG0145465,l37635
-,HSALNG0121417,l37636
NONHSAG023812.2,HSALNG0121420,l37637
-,HSALNG0121421,l37638
-,HSALNG0121422,l37639
NONHSAG074784.1,HSALNG0121423,l37640
NONHSAG075180.1,HSALNG0121424,l37641
-,HSALNG0121425,l37642
-,HSALNG0121427,l37643
-,HSALNG0121428,l37644
-,HSALNG0121429,l37645
NONHSAG023816.2,HSALNG0121445,l37646
-,HSALNG0121447,l37647
-,HSALNG0121448,l37648
-,HSALNG0121449,l37649
-,HSALNG0145466,l37650
-,HSALNG0121450,l37651
-,HSALNG0121453,l37652
-,HSALNG0121463,l37653
-,HSALNG0121466,l37654
-,HSALNG0121468,l37655
-,HSALNG0121471,l37656
-,HSALNG0121472,l37657
-,HSALNG0121473,l37658
-,HSALNG0121476,l37659
NONHSAG023834.2,HSALNG0121478,l37660
-,HSALNG0121479,l37661
-,HSALNG0145468,l37662
NONHSAG023835.2,HSALNG0121480,l37663
NONHSAG023836.2,HSALNG0121482,l37664
NONHSAG023837.2,HSALNG0121483,l37665
NONHSAG023838.2,HSALNG0121484,l37666
-,HSALNG0121485,l37667
-,HSALNG0121492,l37668
-,HSALNG0121504,l37669
NONHSAG109087.1,HSALNG0121505,l37670
-,HSALNG0121506,l37671
NONHSAG023844.3,HSALNG0121509,l37672
NONHSAG023845.2,HSALNG0121512,l37673
-,HSALNG0121524,l37674
-,HSALNG0121526,l37675
-,HSALNG0121527,l37676
-,HSALNG0121530,l37677
-,HSALNG0121531,l37678
-,HSALNG0121537,l37679
-,HSALNG0121550,l37680
-,HSALNG0121553,l37681
-,HSALNG0121557,l37682
-,HSALNG0145597,l37683
NONHSAG023866.2,HSALNG0121558,l37684
-,HSALNG0121559,l37685
NONHSAG023864.2,HSALNG0121560,l37686
NONHSAG023873.2,HSALNG0121571,l37687
-,HSALNG0121579,l37688
-,HSALNG0121581,l37689
NONHSAG023881.2,HSALNG0121600,l37690
-,HSALNG0121611,l37691
-,HSALNG0121612,l37692
NONHSAG023890.2,HSALNG0121613,l37693
-,HSALNG0121644,l37694
NONHSAG023897.2,HSALNG0121661,l37695
-,HSALNG0121663,l37696
NONHSAG023900.2,HSALNG0121664,l37697
NONHSAG023901.2,HSALNG0121665,l37698
NONHSAG023902.2,HSALNG0121666,l37699
-,HSALNG0121668,l37700
-,HSALNG0121679,l37701
-,HSALNG0145605,l37702
NONHSAG023908.2,HSALNG0121688,l37703
-,HSALNG0121689,l37704
-,HSALNG0121690,l37705
-,HSALNG0121693,l37706
NONHSAG023911.2,HSALNG0121691,l37707
-,HSALNG0121699,l37708
-,HSALNG0121698,l37709
NONHSAG023915.2,HSALNG0121700,l37710
-,HSALNG0121701,l37711
-,HSALNG0121709,l37712
-,HSALNG0121708,l37713
-,HSALNG0121710,l37714
NONHSAG074826.1,HSALNG0121711,l37715
-,HSALNG0121712,l37716
-,HSALNG0121713,l37717
-,HSALNG0121714,l37718
-,HSALNG0121730,l37719
NONHSAG023926.2,HSALNG0121738,l37720
-,HSALNG0121740,l37721
-,HSALNG0121742,l37722
-,HSALNG0121743,l37723
NONHSAG074834.1,HSALNG0121745,l37724
-,HSALNG0121746,l37725
-,HSALNG0121747,l37726
NONHSAG023931.2,HSALNG0121749,l37727
-,HSALNG0121751,l37728
-,HSALNG0121758,l37729
-,HSALNG0121772,l37730
-,HSALNG0121773,l37731
NONHSAG023936.2,HSALNG0121774,l37732
NONHSAG023937.2,HSALNG0121775,l37733
-,HSALNG0121780,l37734
-,HSALNG0121795,l37735
-,HSALNG0121796,l37736
NONHSAG023943.2,HSALNG0121799,l37737
-,HSALNG0121803,l37738
NONHSAG023944.2,HSALNG0121804,l37739
-,HSALNG0145475,l37740
NONHSAG023945.2,HSALNG0121805,l37741
-,HSALNG0121806,l37742
NONHSAG109094.1,HSALNG0121807,l37743
NONHSAG023949.2,HSALNG0121810,l37744
-,HSALNG0121811,l37745
-,HSALNG0121815,l37746
NONHSAG023955.2,HSALNG0121816,l37747
-,HSALNG0145477,l37748
-,HSALNG0121819,l37749
-,HSALNG0121820,l37750
-,HSALNG0121821,l37751
-,HSALNG0121823,l37752
NONHSAG023963.3,HSALNG0121825,l37753
-,HSALNG0121826,l37754
NONHSAG023967.2,HSALNG0121828,l37755
-,HSALNG0121829,l37756
-,HSALNG0121831,l37757
-,HSALNG0121832,l37758
-,HSALNG0121843,l37759
-,HSALNG0121845,l37760
-,HSALNG0121846,l37761
-,HSALNG0145479,l37762
NONHSAG023979.2,HSALNG0121852,l37763
NONHSAG074843.1,HSALNG0121853,l37764
NONHSAG023980.2,HSALNG0121854,l37765
NONHSAG023981.2,HSALNG0121858,l37766
NONHSAG023982.2,HSALNG0121859,l37767
NONHSAG023985.2,HSALNG0121865,l37768
-,HSALNG0121866,l37769
-,HSALNG0121869,l37770
-,HSALNG0121872,l37771
-,HSALNG0121874,l37772
-,HSALNG0121875,l37773
NONHSAG023991.3,HSALNG0121876,l37774
-,HSALNG0121895,l37775
-,HSALNG0121899,l37776
-,HSALNG0121903,l37777
-,HSALNG0121911,l37778
-,HSALNG0121912,l37779
-,HSALNG0145485,l37780
-,HSALNG0121922,l37781
-,HSALNG0121923,l37782
-,HSALNG0121924,l37783
-,HSALNG0121925,l37784
-,HSALNG0121929,l37785
-,HSALNG0121931,l37786
-,HSALNG0121939,l37787
-,HSALNG0121938,l37788
-,HSALNG0121940,l37789
NONHSAG024014.2,HSALNG0145611,l37790
-,HSALNG0121941,l37791
-,HSALNG0121942,l37792
NONHSAG109095.1,HSALNG0121943,l37793
-,HSALNG0121944,l37794
-,HSALNG0121964,l37795
NONHSAG024026.2,HSALNG0121965,l37796
-,HSALNG0121967,l37797
NONHSAG074855.1,HSALNG0121969,l37798
NONHSAG024030.2,HSALNG0121970,l37799
NONHSAG024033.2,HSALNG0121976,l37800
-,HSALNG0121977,l37801
-,HSALNG0121985,l37802
-,HSALNG0121999,l37803
-,HSALNG0122008,l37804
-,HSALNG0122009,l37805
NONHSAG024043.2,HSALNG0122012,l37806
NONHSAG024045.2,HSALNG0122030,l37807
-,HSALNG0122031,l37808
-,HSALNG0122032,l37809
-,HSALNG0122039,l37810
-,HSALNG0122044,l37811
NONHSAG024051.2,HSALNG0122045,l37812
-,HSALNG0122047,l37813
-,HSALNG0145487,l37814
-,HSALNG0122064,l37815
-,HSALNG0122065,l37816
NONHSAG024059.2,HSALNG0122066,l37817
-,HSALNG0122075,l37818
-,HSALNG0122076,l37819
NONHSAG024062.2,HSALNG0122079,l37820
-,HSALNG0122084,l37821
-,HSALNG0122085,l37822
-,HSALNG0122089,l37823
-,HSALNG0145490,l37824
-,HSALNG0145491,l37825
-,HSALNG0122099,l37826
-,HSALNG0122102,l37827
-,HSALNG0122103,l37828
-,HSALNG0122111,l37829
-,HSALNG0122114,l37830
NONHSAG074869.1,HSALNG0122115,l37831
NONHSAG075241.1,HSALNG0122122,l37832
-,HSALNG0122123,l37833
NONHSAG024074.2,HSALNG0122128,l37834
-,HSALNG0122137,l37835
NONHSAG074871.1,HSALNG0122138,l37836
-,HSALNG0122140,l37837
NONHSAG024080.2,HSALNG0145614,l37838
-,HSALNG0122180,l37839
NONHSAG024082.2,HSALNG0122181,l37840
-,HSALNG0122182,l37841
-,HSALNG0122185,l37842
-,HSALNG0122184,l37843
NONHSAG024087.2,HSALNG0145615,l37844
-,HSALNG0122188,l37845
-,HSALNG0122189,l37846
-,HSALNG0122196,l37847
-,HSALNG0122197,l37848
NONHSAG024092.2,HSALNG0122201,l37849
NONHSAG024095.2,HSALNG0122209,l37850
-,HSALNG0122212,l37851
NONHSAG074883.1,HSALNG0122213,l37852
NONHSAG024097.2,HSALNG0122214,l37853
-,HSALNG0122215,l37854
NONHSAG024101.2,HSALNG0122218,l37855
-,HSALNG0122230,l37856
-,HSALNG0122231,l37857
-,HSALNG0122238,l37858
-,HSALNG0122251,l37859
-,HSALNG0122252,l37860
NONHSAG024107.2,HSALNG0122253,l37861
NONHSAG075250.1,HSALNG0122254,l37862
NONHSAG024109.2,HSALNG0122259,l37863
NONHSAG024110.2,HSALNG0122264,l37864
NONHSAG024111.2,HSALNG0122265,l37865
-,HSALNG0122268,l37866
-,HSALNG0122272,l37867
-,HSALNG0122275,l37868
-,HSALNG0122284,l37869
-,HSALNG0122285,l37870
-,HSALNG0145620,l37871
NONHSAG074887.1,HSALNG0122287,l37872
-,HSALNG0145621,l37873
-,HSALNG0122292,l37874
-,HSALNG0122295,l37875
-,HSALNG0122296,l37876
-,HSALNG0122298,l37877
-,HSALNG0122299,l37878
-,HSALNG0122308,l37879
-,HSALNG0122307,l37880
-,HSALNG0122316,l37881
-,HSALNG0122317,l37882
NONHSAG075258.1,HSALNG0122327,l37883
-,HSALNG0122328,l37884
-,HSALNG0122329,l37885
-,HSALNG0122332,l37886
-,HSALNG0122333,l37887
-,HSALNG0122334,l37888
-,HSALNG0122335,l37889
NONHSAG075259.1,HSALNG0122336,l37890
-,HSALNG0122362,l37891
-,HSALNG0122363,l37892
-,HSALNG0122364,l37893
NONHSAG074901.1,HSALNG0122367,l37894
NONHSAG075266.1,HSALNG0122368,l37895
NONHSAG074903.1,HSALNG0122371,l37896
NONHSAG075268.1,HSALNG0122372,l37897
NONHSAG024141.3,HSALNG0122375,l37898
-,HSALNG0122387,l37899
-,HSALNG0122390,l37900
NONHSAG024146.2,HSALNG0122396,l37901
NONHSAG075273.1,HSALNG0122397,l37902
-,HSALNG0122398,l37903
-,HSALNG0122400,l37904
-,HSALNG0122401,l37905
NONHSAG024148.2,HSALNG0122402,l37906
-,HSALNG0122403,l37907
NONHSAG024151.2,HSALNG0122406,l37908
-,HSALNG0145500,l37909
-,HSALNG0122414,l37910
-,HSALNG0122415,l37911
-,HSALNG0122416,l37912
NONHSAG074912.1,HSALNG0122417,l37913
NONHSAG024159.2,HSALNG0122418,l37914
-,HSALNG0122425,l37915
-,HSALNG0122428,l37916
-,HSALNG0122430,l37917
-,HSALNG0122433,l37918
NONHSAG075279.1,HSALNG0122436,l37919
NONHSAG024165.2,HSALNG0122437,l37920
-,HSALNG0122447,l37921
-,HSALNG0122450,l37922
-,HSALNG0122453,l37923
NONHSAG024172.2,HSALNG0122454,l37924
-,HSALNG0122469,l37925
-,HSALNG0122473,l37926
-,HSALNG0122474,l37927
-,HSALNG0122480,l37928
-,HSALNG0122489,l37929
NONHSAG109217.1,HSALNG0122491,l37930
NONHSAG024180.3,HSALNG0122504,l37931
-,HSALNG0122505,l37932
-,HSALNG0122507,l37933
-,HSALNG0122518,l37934
-,HSALNG0122522,l37935
-,HSALNG0122530,l37936
-,HSALNG0122536,l37937
NONHSAG024193.3,HSALNG0122544,l37938
-,HSALNG0122549,l37939
-,HSALNG0122550,l37940
NONHSAG024199.2,HSALNG0122565,l37941
NONHSAG024200.3,HSALNG0122568,l37942
-,HSALNG0122570,l37943
-,HSALNG0122571,l37944
NONHSAG109222.1,HSALNG0122574,l37945
-,HSALNG0122575,l37946
-,HSALNG0145504,l37947
-,HSALNG0145629,l37948
-,HSALNG0122580,l37949
-,HSALNG0122584,l37950
NONHSAG024210.3,HSALNG0122594,l37951
-,HSALNG0122593,l37952
-,HSALNG0122595,l37953
NONHSAG024213.2,HSALNG0122602,l37954
-,HSALNG0122604,l37955
-,HSALNG0122605,l37956
-,HSALNG0145630,l37957
-,HSALNG0122606,l37958
-,HSALNG0122607,l37959
NONHSAG075305.1,HSALNG0122608,l37960
NONHSAG075306.1,HSALNG0122609,l37961
NONHSAG074939.1,HSALNG0122613,l37962
NONHSAG024215.2,HSALNG0122617,l37963
NONHSAG075308.1,HSALNG0122619,l37964
NONHSAG109225.1,HSALNG0122621,l37965
-,HSALNG0122625,l37966
NONHSAG109115.1,HSALNG0122628,l37967
NONHSAG109116.1,HSALNG0122629,l37968
-,HSALNG0122630,l37969
NONHSAG109117.1,HSALNG0122631,l37970
-,HSALNG0122635,l37971
-,HSALNG0122638,l37972
NONHSAG075309.1,HSALNG0122639,l37973
NONHSAG024220.2,HSALNG0122641,l37974
-,HSALNG0122644,l37975
-,HSALNG0145505,l37976
-,HSALNG0122663,l37977
NONHSAG024225.2,HSALNG0145506,l37978
NONHSAG024226.2,HSALNG0122689,l37979
-,HSALNG0122690,l37980
-,HSALNG0122722,l37981
-,HSALNG0122724,l37982
NONHSAG024234.2,HSALNG0122734,l37983
-,HSALNG0145635,l37984
-,HSALNG0122737,l37985
-,HSALNG0122738,l37986
-,HSALNG0122741,l37987
-,HSALNG0122742,l37988
NONHSAG024241.2,HSALNG0122751,l37989
-,HSALNG0122757,l37990
-,HSALNG0122759,l37991
NONHSAG024244.2,HSALNG0122765,l37992
-,HSALNG0122766,l37993
-,HSALNG0122768,l37994
-,HSALNG0122769,l37995
NONHSAG024248.3,HSALNG0122776,l37996
-,HSALNG0122777,l37997
NONHSAG024250.2,HSALNG0122779,l37998
-,HSALNG0122784,l37999
NONHSAG109237.1,HSALNG0122793,l38000
NONHSAG024252.2,HSALNG0122794,l38001
-,HSALNG0122795,l38002
NONHSAG075331.1,HSALNG0122797,l38003
NONHSAG024254.2,HSALNG0122798,l38004
-,HSALNG0122804,l38005
-,HSALNG0122806,l38006
-,HSALNG0122807,l38007
-,HSALNG0122809,l38008
-,HSALNG0145514,l38009
-,HSALNG0122810,l38010
-,HSALNG0122811,l38011
-,HSALNG0122813,l38012
-,HSALNG0122816,l38013
-,HSALNG0122821,l38014
-,HSALNG0145638,l38015
-,HSALNG0122824,l38016
NONHSAG024267.2,HSALNG0122826,l38017
-,HSALNG0122827,l38018
NONHSAG024270.2,HSALNG0122829,l38019
NONHSAG024275.2,HSALNG0122832,l38020
-,HSALNG0145639,l38021
-,HSALNG0122838,l38022
NONHSAG024282.3,HSALNG0122852,l38023
NONHSAG076288.1,HSALNG0122853,l38024
-,HSALNG0122864,l38025
NONHSAG109456.1,HSALNG0122865,l38026
NONHSAG024290.2,HSALNG0122875,l38027
-,HSALNG0122876,l38028
-,HSALNG0145818,l38029
-,HSALNG0122877,l38030
NONHSAG024292.2,HSALNG0122881,l38031
-,HSALNG0122890,l38032
NONHSAG109241.1,HSALNG0122892,l38033
-,HSALNG0122894,l38034
NONHSAG024295.2,HSALNG0122895,l38035
NONHSAG075904.1,HSALNG0122902,l38036
-,HSALNG0122905,l38037
-,HSALNG0122906,l38038
-,HSALNG0122911,l38039
-,HSALNG0122916,l38040
-,HSALNG0145820,l38041
-,HSALNG0122927,l38042
-,HSALNG0122926,l38043
NONHSAG024315.2,HSALNG0122933,l38044
NONHSAG024317.3,HSALNG0122940,l38045
NONHSAG024320.2,HSALNG0122941,l38046
NONHSAG109247.1,HSALNG0122944,l38047
NONHSAG024322.2,HSALNG0122948,l38048
-,HSALNG0122950,l38049
-,HSALNG0122957,l38050
-,HSALNG0122958,l38051
-,HSALNG0122959,l38052
-,HSALNG0122960,l38053
NONHSAG075909.1,HSALNG0122961,l38054
-,HSALNG0122966,l38055
-,HSALNG0122970,l38056
-,HSALNG0122973,l38057
-,HSALNG0122975,l38058
-,HSALNG0122985,l38059
NONHSAG024340.2,HSALNG0122989,l38060
NONHSAG024341.2,HSALNG0122990,l38061
NONHSAG024343.3,HSALNG0122992,l38062
NONHSAG024345.2,HSALNG0122994,l38063
-,HSALNG0122995,l38064
-,HSALNG0122998,l38065
-,HSALNG0122999,l38066
NONHSAG024350.2,HSALNG0123001,l38067
-,HSALNG0123002,l38068
NONHSAG109462.1,HSALNG0123003,l38069
-,HSALNG0123007,l38070
-,HSALNG0123008,l38071
NONHSAG024358.2,HSALNG0123014,l38072
NONHSAG075911.1,HSALNG0123016,l38073
-,HSALNG0123017,l38074
-,HSALNG0123021,l38075
NONHSAG024364.2,HSALNG0123022,l38076
NONHSAG076296.1,HSALNG0123026,l38077
NONHSAG076297.1,HSALNG0123027,l38078
NONHSAG024366.2,HSALNG0123028,l38079
-,HSALNG0123030,l38080
-,HSALNG0123031,l38081
-,HSALNG0123038,l38082
-,HSALNG0123039,l38083
-,HSALNG0123044,l38084
NONHSAG024372.2,HSALNG0123045,l38085
-,HSALNG0123048,l38086
NONHSAG024376.2,HSALNG0123051,l38087
-,HSALNG0123056,l38088
NONHSAG024383.2,HSALNG0123058,l38089
-,HSALNG0123060,l38090
-,HSALNG0123061,l38091
-,HSALNG0123062,l38092
NONHSAG024385.2,HSALNG0123063,l38093
-,HSALNG0123064,l38094
-,HSALNG0145641,l38095
-,HSALNG0123072,l38096
-,HSALNG0123074,l38097
-,HSALNG0123077,l38098
NONHSAG024391.2,HSALNG0123081,l38099
NONHSAG075917.1,HSALNG0123082,l38100
-,HSALNG0123085,l38101
NONHSAG024394.2,HSALNG0123089,l38102
NONHSAG024395.2,HSALNG0145642,l38103
-,HSALNG0123090,l38104
NONHSAG024396.2,HSALNG0145643,l38105
-,HSALNG0123094,l38106
NONHSAG024398.2,HSALNG0123095,l38107
-,HSALNG0123096,l38108
-,HSALNG0123102,l38109
NONHSAG109253.1,HSALNG0123103,l38110
NONHSAG024403.2,HSALNG0123104,l38111
-,HSALNG0123107,l38112
-,HSALNG0141601,l38113
NONHSAG109468.1,HSALNG0123115,l38114
NONHSAG024408.2,HSALNG0123116,l38115
-,HSALNG0123117,l38116
NONHSAG076305.1,HSALNG0123119,l38117
-,HSALNG0123123,l38118
-,HSALNG0123128,l38119
-,HSALNG0123130,l38120
NONHSAG076307.1,HSALNG0123131,l38121
-,HSALNG0123136,l38122
NONHSAG024424.2,HSALNG0123142,l38123
-,HSALNG0123145,l38124
NONHSAG024427.2,HSALNG0123146,l38125
-,HSALNG0123150,l38126
-,HSALNG0123157,l38127
-,HSALNG0123158,l38128
-,HSALNG0145645,l38129
-,HSALNG0123160,l38130
NONHSAG109471.1,HSALNG0123161,l38131
-,HSALNG0123165,l38132
-,HSALNG0145646,l38133
NONHSAG075925.1,HSALNG0123170,l38134
NONHSAG024444.2,HSALNG0123171,l38135
NONHSAG076311.1,HSALNG0123174,l38136
NONHSAG024439.3,HSALNG0123176,l38137
-,HSALNG0123178,l38138
-,HSALNG0123183,l38139
-,HSALNG0123184,l38140
-,HSALNG0123189,l38141
NONHSAG024447.2,HSALNG0123190,l38142
-,HSALNG0123193,l38143
NONHSAG024453.2,HSALNG0123199,l38144
-,HSALNG0123207,l38145
-,HSALNG0145827,l38146
NONHSAG024457.2,HSALNG0123212,l38147
-,HSALNG0123213,l38148
-,HSALNG0123214,l38149
-,HSALNG0123220,l38150
NONHSAG024462.2,HSALNG0123223,l38151
-,HSALNG0145829,l38152
NONHSAG024463.2,HSALNG0123226,l38153
-,HSALNG0145830,l38154
-,HSALNG0123230,l38155
-,HSALNG0123251,l38156
NONHSAG076319.1,HSALNG0123262,l38157
NONHSAG075930.1,HSALNG0123263,l38158
NONHSAG075931.1,HSALNG0123264,l38159
NONHSAG075932.1,HSALNG0123265,l38160
-,HSALNG0123276,l38161
-,HSALNG0123278,l38162
-,HSALNG0123280,l38163
NONHSAG024483.2,HSALNG0123281,l38164
NONHSAG024485.2,HSALNG0123283,l38165
-,HSALNG0123284,l38166
-,HSALNG0123289,l38167
-,HSALNG0123296,l38168
-,HSALNG0123299,l38169
-,HSALNG0123301,l38170
NONHSAG024495.2,HSALNG0123302,l38171
NONHSAG024501.2,HSALNG0123323,l38172
-,HSALNG0123333,l38173
-,HSALNG0123334,l38174
NONHSAG024506.2,HSALNG0123338,l38175
-,HSALNG0123343,l38176
-,HSALNG0123344,l38177
-,HSALNG0123345,l38178
-,HSALNG0123347,l38179
NONHSAG024513.2,HSALNG0123356,l38180
NONHSAG024515.2,HSALNG0123364,l38181
NONHSAG024516.2,HSALNG0123365,l38182
NONHSAG024518.2,HSALNG0123367,l38183
NONHSAG024519.2,HSALNG0145651,l38184
NONHSAG075939.1,HSALNG0123370,l38185
NONHSAG024521.2,HSALNG0123371,l38186
NONHSAG024523.2,HSALNG0123374,l38187
NONHSAG075940.1,HSALNG0145653,l38188
-,HSALNG0145654,l38189
NONHSAG024525.3,HSALNG0123377,l38190
NONHSAG024526.2,HSALNG0123378,l38191
NONHSAG024527.2,HSALNG0123379,l38192
NONHSAG024529.2,HSALNG0123381,l38193
NONHSAG024536.2,HSALNG0123409,l38194
NONHSAG076333.1,HSALNG0123410,l38195
-,HSALNG0145656,l38196
-,HSALNG0123412,l38197
-,HSALNG0145658,l38198
-,HSALNG0123415,l38199
-,HSALNG0123419,l38200
-,HSALNG0123420,l38201
NONHSAG024543.2,HSALNG0123421,l38202
-,HSALNG0123423,l38203
-,HSALNG0123428,l38204
-,HSALNG0123429,l38205
-,HSALNG0145660,l38206
-,HSALNG0123431,l38207
-,HSALNG0123432,l38208
-,HSALNG0123433,l38209
NONHSAG024545.2,HSALNG0123436,l38210
-,HSALNG0123438,l38211
NONHSAG076336.1,HSALNG0123439,l38212
NONHSAG024550.2,HSALNG0123440,l38213
-,HSALNG0123441,l38214
NONHSAG024552.2,HSALNG0123444,l38215
NONHSAG024556.2,HSALNG0123448,l38216
-,HSALNG0123449,l38217
NONHSAG024558.3,HSALNG0123450,l38218
-,HSALNG0123454,l38219
-,HSALNG0123464,l38220
-,HSALNG0145833,l38221
-,HSALNG0123469,l38222
NONHSAG075946.1,HSALNG0123475,l38223
-,HSALNG0123482,l38224
-,HSALNG0123484,l38225
-,HSALNG0145662,l38226
-,HSALNG0123492,l38227
-,HSALNG0123502,l38228
NONHSAG024581.2,HSALNG0123503,l38229
NONHSAG024583.2,HSALNG0123505,l38230
-,HSALNG0123509,l38231
NONHSAG075949.1,HSALNG0123511,l38232
-,HSALNG0123512,l38233
-,HSALNG0123513,l38234
NONHSAG024587.3,HSALNG0123514,l38235
-,HSALNG0123520,l38236
NONHSAG109484.1,HSALNG0123521,l38237
-,HSALNG0123522,l38238
-,HSALNG0123523,l38239
-,HSALNG0123524,l38240
-,HSALNG0123525,l38241
NONHSAG024594.2,HSALNG0123532,l38242
NONHSAG024595.3,HSALNG0123536,l38243
NONHSAG076345.1,HSALNG0123534,l38244
NONHSAG024596.2,HSALNG0123535,l38245
-,HSALNG0123542,l38246
-,HSALNG0123551,l38247
-,HSALNG0145835,l38248
-,HSALNG0123555,l38249
NONHSAG024608.2,HSALNG0123565,l38250
-,HSALNG0123569,l38251
-,HSALNG0123582,l38252
-,HSALNG0123583,l38253
NONHSAG076347.1,HSALNG0123586,l38254
-,HSALNG0123588,l38255
-,HSALNG0123591,l38256
NONHSAG109267.1,HSALNG0123594,l38257
-,HSALNG0123596,l38258
NONHSAG024625.2,HSALNG0123603,l38259
-,HSALNG0123609,l38260
NONHSAG024626.2,HSALNG0123610,l38261
NONHSAG024630.2,HSALNG0123614,l38262
-,HSALNG0145664,l38263
-,HSALNG0123621,l38264
-,HSALNG0123630,l38265
NONHSAG024636.2,HSALNG0123633,l38266
NONHSAG109269.1,HSALNG0123639,l38267
-,HSALNG0123643,l38268
-,HSALNG0145838,l38269
-,HSALNG0123647,l38270
-,HSALNG0123658,l38271
NONHSAG024647.3,HSALNG0123659,l38272
-,HSALNG0145666,l38273
-,HSALNG0123673,l38274
-,HSALNG0123675,l38275
-,HSALNG0123677,l38276
NONHSAG024661.2,HSALNG0123685,l38277
NONHSAG109270.1,HSALNG0123687,l38278
NONHSAG024665.2,HSALNG0123688,l38279
NONHSAG024666.2,HSALNG0123689,l38280
-,HSALNG0123690,l38281
-,HSALNG0123691,l38282
-,HSALNG0123692,l38283
-,HSALNG0123694,l38284
-,HSALNG0123696,l38285
-,HSALNG0123697,l38286
-,HSALNG0123698,l38287
NONHSAG024676.2,HSALNG0123699,l38288
-,HSALNG0123702,l38289
-,HSALNG0145841,l38290
-,HSALNG0123711,l38291
-,HSALNG0123713,l38292
-,HSALNG0123714,l38293
-,HSALNG0145842,l38294
NONHSAG024686.2,HSALNG0123716,l38295
-,HSALNG0123717,l38296
NONHSAG109271.1,HSALNG0123718,l38297
NONHSAG024688.2,HSALNG0123719,l38298
NONHSAG024693.2,HSALNG0123722,l38299
-,HSALNG0145667,l38300
-,HSALNG0123726,l38301
-,HSALNG0145668,l38302
-,HSALNG0123730,l38303
-,HSALNG0123731,l38304
-,HSALNG0123733,l38305
-,HSALNG0123735,l38306
-,HSALNG0123734,l38307
NONHSAG075962.1,HSALNG0123736,l38308
NONHSAG075963.1,HSALNG0123737,l38309
-,HSALNG0145669,l38310
-,HSALNG0123741,l38311
-,HSALNG0123742,l38312
NONHSAG024698.2,HSALNG0123746,l38313
NONHSAG024699.3,HSALNG0123747,l38314
-,HSALNG0145843,l38315
NONHSAG075965.1,HSALNG0123748,l38316
-,HSALNG0123749,l38317
-,HSALNG0123751,l38318
-,HSALNG0123760,l38319
-,HSALNG0123774,l38320
NONHSAG024714.2,HSALNG0123779,l38321
NONHSAG024716.2,HSALNG0123781,l38322
-,HSALNG0123791,l38323
-,HSALNG0123794,l38324
NONHSAG024730.2,HSALNG0123809,l38325
-,HSALNG0123813,l38326
-,HSALNG0123817,l38327
-,HSALNG0123820,l38328
-,HSALNG0145670,l38329
NONHSAG024738.2,HSALNG0123830,l38330
-,HSALNG0123831,l38331
NONHSAG024740.2,HSALNG0123834,l38332
-,HSALNG0123835,l38333
NONHSAG024743.2,HSALNG0123841,l38334
-,HSALNG0123842,l38335
NONHSAG024748.2,HSALNG0123858,l38336
-,HSALNG0123865,l38337
-,HSALNG0123867,l38338
NONHSAG024752.2,HSALNG0123868,l38339
-,HSALNG0123869,l38340
NONHSAG109493.1,HSALNG0123875,l38341
NONHSAG024754.2,HSALNG0123876,l38342
NONHSAG024755.2,HSALNG0123877,l38343
-,HSALNG0123878,l38344
NONHSAG024758.2,HSALNG0123879,l38345
NONHSAG024760.2,HSALNG0123883,l38346
-,HSALNG0123890,l38347
-,HSALNG0123896,l38348
NONHSAG109494.1,HSALNG0123897,l38349
-,HSALNG0123905,l38350
-,HSALNG0123911,l38351
-,HSALNG0123914,l38352
-,HSALNG0123916,l38353
NONHSAG109495.1,HSALNG0123918,l38354
-,HSALNG0123921,l38355
-,HSALNG0123928,l38356
NONHSAG024795.2,HSALNG0123939,l38357
NONHSAG076372.1,HSALNG0123949,l38358
-,HSALNG0123950,l38359
-,HSALNG0123959,l38360
NONHSAG075979.1,HSALNG0123960,l38361
-,HSALNG0123961,l38362
NONHSAG024807.2,HSALNG0123972,l38363
-,HSALNG0123973,l38364
NONHSAG024810.2,HSALNG0145849,l38365
-,HSALNG0123982,l38366
-,HSALNG0123983,l38367
-,HSALNG0123985,l38368
-,HSALNG0123999,l38369
-,HSALNG0124000,l38370
-,HSALNG0124011,l38371
NONHSAG024827.2,HSALNG0124012,l38372
-,HSALNG0124019,l38373
