NoncodeGeneID,LncbookGeneID,l_ID
NONHSAG012871.2,HSALNG0143928,l21142
-,HSALNG0044499,l21143
NONHSAG017150.2,HSALNG0106542,l21144
-,HSALNG0044511,l21145
NONHSAG041383.3,HSALNG0044499,l21146
NONHSAG047285.2,-,l21147
NONHSAG031351.2,HSALNG0128923,l21148
NONHSAG014673.2,-,l21149
NONHSAG057980.1,HSALNG0005460,l21150
NONHSAG015025.2,HSALNG0101435,l21151
NONHSAG048119.2,HSALNG0059344,l21152
NONHSAG054709.2,-,l21153
NONHSAG044640.2,-,l21154
NONHSAG032650.2,HSALNG0132631,l21155
NONHSAG032649.3,HSALNG0132631,l21156
NONHSAG043946.2,HSALNG0050655,l21157
NONHSAG013731.2,-,l21158
NONHSAG006584.2,HSALNG0079846,l21159
NONHSAG006584.2,-,l21160
NONHSAG006584.2,HSALNG0079840,l21161
NONHSAG039527.2,HSALNG0039119,l21162
NONHSAG009873.2,-,l21163
-,HSALNG0005876,l21164
NONHSAG027534.2,HSALNG0014352,l21165
NONHSAG004011.2,HSALNG0142401,l21166
NONHSAG004011.2,-,l21167
NONHSAG004011.2,HSALNG0142400,l21168
NONHSAG010684.2,HSALNG0089850,l21169
NONHSAG010684.2,HSALNG0089849,l21170
NONHSAG030735.2,HSALNG0022869,l21171
NONHSAG030729.2,HSALNG0022858,l21172
NONHSAG030729.2,-,l21173
NONHSAG030733.2,HSALNG0022864,l21174
-,HSALNG0022864,l21175
NONHSAG029853.2,-,l21176
NONHSAG080745.2,-,l21177
-,HSALNG0087900,l21178
-,HSALNG0067272,l21179
NONHSAG005391.2,HSALNG0076646,l21180
-,HSALNG0114078,l21181
NONHSAG055450.2,HSALNG0140437,l21182
NONHSAG001950.2,HSALNG0004805,l21183
-,HSALNG0095775,l21184
NONHSAG013012.2,HSALNG0095774,l21185
-,HSALNG0022912,l21186
-,HSALNG0113628,l21187
NONHSAG016782.2,HSALNG0105644,l21188
NONHSAG001409.2,HSALNG0003475,l21189
NONHSAG018020.2,HSALNG0108421,l21190
NONHSAG018019.2,HSALNG0108421,l21191
NONHSAG106733.1,HSALNG0090945,l21192
NONHSAG030212.2,-,l21193
-,HSALNG0026180,l21194
NONHSAG009082.2,HSALNG0085740,l21195
NONHSAG027365.2,HSALNG0013904,l21196
NONHSAG027365.2,-,l21197
-,HSALNG0134488,l21198
NONHSAG070412.1,HSALNG0106820,l21199
-,HSALNG0096374,l21200
-,HSALNG0106597,l21201
NONHSAG108303.1,HSALNG0113612,l21202
NONHSAG026176.3,-,l21203
-,HSALNG0072541,l21204
NONHSAG054623.3,HSALNG0138191,l21205
NONHSAG038012.2,HSALNG0034614,l21206
-,HSALNG0145426,l21207
NONHSAG037253.2,HSALNG0032251,l21208
NONHSAG088418.1,HSALNG0035732,l21209
NONHSAG038390.2,HSALNG0035732,l21210
NONHSAG024432.2,HSALNG0145645,l21211
NONHSAG024431.3,HSALNG0123157,l21212
-,HSALNG0125905,l21213
NONHSAG087805.2,-,l21214
-,HSALNG0148984,l21215
NONHSAG010346.2,-,l21216
NONHSAG036234.2,HSALNG0029378,l21217
-,HSALNG0029378,l21218
-,HSALNG0126121,l21219
NONHSAG052834.2,-,l21220
NONHSAG031294.2,HSALNG0128744,l21221
NONHSAG036543.3,-,l21222
NONHSAG036543.3,HSALNG0030266,l21223
NONHSAG007810.3,HSALNG0083022,l21224
-,HSALNG0047125,l21225
-,HSALNG0146463,l21226
NONHSAG109770.1,HSALNG0146463,l21227
NONHSAG031729.2,HSALNG0129887,l21228
-,HSALNG0116167,l21229
-,HSALNG0114987,l21230
-,HSALNG0135668,l21231
NONHSAG040543.2,HSALNG0042324,l21232
-,HSALNG0042246,l21233
NONHSAG112403.1,HSALNG0044458,l21234
NONHSAG002604.2,HSALNG0006635,l21235
NONHSAG034365.2,HSALNG0024008,l21236
NONHSAG034366.2,HSALNG0024010,l21237
NONHSAG006100.2,HSALNG0078560,l21238
-,HSALNG0059407,l21239
NONHSAG016573.2,HSALNG0105192,l21240
-,HSALNG0044180,l21241
NONHSAG041259.2,HSALNG0044180,l21242
NONHSAG006528.3,HSALNG0079678,l21243
NONHSAG113869.1,HSALNG0060305,l21244
-,HSALNG0060314,l21245
-,HSALNG0001726,l21246
NONHSAG018359.2,HSALNG0109060,l21247
NONHSAG018359.2,HSALNG0109058,l21248
NONHSAG065751.1,HSALNG0094454,l21249
-,HSALNG0060055,l21250
NONHSAG001792.2,HSALNG0004367,l21251
NONHSAG013727.2,HSALNG0097781,l21252
NONHSAG000855.2,HSALNG0141714,l21253
NONHSAG015336.2,-,l21254
NONHSAG015335.3,HSALNG0102189,l21255
NONHSAG027524.2,-,l21256
-,HSALNG0120556,l21257
NONHSAG005605.2,HSALNG0077251,l21258
-,HSALNG0020274,l21259
NONHSAG048978.2,HSALNG0061855,l21260
NONHSAG040878.2,HSALNG0043029,l21261
-,HSALNG0043029,l21262
NONHSAG001542.2,HSALNG0003754,l21263
NONHSAG001542.2,-,l21264
NONHSAG025131.2,-,l21265
NONHSAG110392.1,HSALNG0020806,l21266
NONHSAG065686.1,HSALNG0093854,l21267
NONHSAG065016.1,HSALNG0093854,l21268
NONHSAG021377.2,HSALNG0115583,l21269
-,HSALNG0115583,l21270
NONHSAG021376.2,HSALNG0115583,l21271
NONHSAG008789.2,HSALNG0085125,l21272
NONHSAG053853.2,HSALNG0075370,l21273
NONHSAG010718.2,HSALNG0089968,l21274
NONHSAG049108.2,HSALNG0062191,l21275
NONHSAG003096.2,HSALNG0141936,l21276
NONHSAG055560.2,-,l21277
NONHSAG055560.2,HSALNG0140796,l21278
NONHSAG033065.2,HSALNG0133605,l21279
-,HSALNG0023983,l21280
NONHSAG054522.2,-,l21281
NONHSAG001915.2,HSALNG0004717,l21282
NONHSAG098818.1,HSALNG0065256,l21283
-,HSALNG0065261,l21284
NONHSAG050216.2,HSALNG0065255,l21285
NONHSAG051337.2,HSALNG0068751,l21286
-,HSALNG0112433,l21287
NONHSAG110220.1,-,l21288
NONHSAG110220.1,HSALNG0016542,l21289
NONHSAG035575.2,HSALNG0027501,l21290
NONHSAG035575.2,-,l21291
NONHSAG035575.2,HSALNG0027499,l21292
NONHSAG035574.3,HSALNG0027499,l21293
NONHSAG062646.1,HSALNG0082577,l21294
NONHSAG106249.1,HSALNG0082576,l21295
NONHSAG053504.2,-,l21296
NONHSAG048616.2,HSALNG0060775,l21297
NONHSAG002437.2,-,l21298
NONHSAG002437.2,HSALNG0006118,l21299
-,HSALNG0089799,l21300
NONHSAG075719.2,HSALNG0121751,l21301
-,HSALNG0043768,l21302
NONHSAG005325.2,HSALNG0076446,l21303
NONHSAG055258.3,HSALNG0139974,l21304
NONHSAG096440.1,HSALNG0149717,l21305
NONHSAG047871.2,HSALNG0058636,l21306
NONHSAG048354.3,HSALNG0059996,l21307
NONHSAG005333.2,HSALNG0076466,l21308
-,HSALNG0015997,l21309
NONHSAG028190.2,HSALNG0015996,l21310
NONHSAG009002.3,HSALNG0085585,l21311
NONHSAG013195.2,HSALNG0096258,l21312
NONHSAG013194.2,HSALNG0096257,l21313
NONHSAG047369.2,-,l21314
-,HSALNG0044141,l21315
NONHSAG021820.2,-,l21316
NONHSAG038134.2,HSALNG0034998,l21317
NONHSAG050518.2,HSALNG0066180,l21318
NONHSAG105392.1,HSALNG0003389,l21319
NONHSAG063277.1,HSALNG0082335,l21320
-,HSALNG0149022,l21321
NONHSAG024340.2,HSALNG0122989,l21322
-,HSALNG0049356,l21323
-,HSALNG0067222,l21324
-,HSALNG0056683,l21325
NONHSAG052704.2,HSALNG0072341,l21326
-,HSALNG0090024,l21327
NONHSAG077925.1,HSALNG0020202,l21328
NONHSAG029743.2,HSALNG0020202,l21329
-,HSALNG0130354,l21330
NONHSAG105358.1,HSALNG0002568,l21331
NONHSAG000747.2,-,l21332
NONHSAG049822.2,HSALNG0064160,l21333
NONHSAG027722.2,HSALNG0014814,l21334
NONHSAG027726.2,HSALNG0014827,l21335
NONHSAG088701.1,HSALNG0038984,l21336
NONHSAG023055.2,-,l21337
NONHSAG010594.2,HSALNG0089570,l21338
-,HSALNG0005943,l21339
NONHSAG026101.2,HSALNG0126710,l21340
NONHSAG055806.2,-,l21341
NONHSAG106642.1,HSALNG0087958,l21342
NONHSAG111207.1,HSALNG0147485,l21343
NONHSAG110622.1,HSALNG0131271,l21344
NONHSAG037367.2,HSALNG0032539,l21345
-,HSALNG0149712,l21346
-,HSALNG0053540,l21347
NONHSAG020797.2,HSALNG0145001,l21348
NONHSAG020797.2,HSALNG0114493,l21349
NONHSAG022253.2,HSALNG0117496,l21350
NONHSAG040140.2,HSALNG0041010,l21351
NONHSAG040140.2,HSALNG0148578,l21352
NONHSAG113985.1,HSALNG0063460,l21353
NONHSAG015456.2,HSALNG0102429,l21354
NONHSAG107335.1,-,l21355
NONHSAG028352.2,HSALNG0016423,l21356
NONHSAG025173.2,-,l21357
NONHSAG025159.2,HSALNG0124681,l21358
-,HSALNG0097272,l21359
NONHSAG028875.2,-,l21360
-,HSALNG0023851,l21361
NONHSAG084408.1,HSALNG0147733,l21362
NONHSAG047648.2,-,l21363
NONHSAG112887.1,HSALNG0049074,l21364
NONHSAG044551.2,-,l21365
NONHSAG043864.2,HSALNG0149433,l21366
NONHSAG114695.1,HSALNG0075001,l21367
NONHSAG008846.2,-,l21368
NONHSAG021455.2,HSALNG0115730,l21369
NONHSAG060391.1,HSALNG0076977,l21370
-,HSALNG0124181,l21371
NONHSAG081672.1,HSALNG0131369,l21372
-,HSALNG0149076,l21373
-,HSALNG0143484,l21374
NONHSAG012080.2,HSALNG0143484,l21375
NONHSAG052091.2,HSALNG0070885,l21376
-,HSALNG0126611,l21377
NONHSAG083687.1,HSALNG0147402,l21378
-,HSALNG0129326,l21379
NONHSAG041944.2,-,l21380
NONHSAG035314.3,HSALNG0026532,l21381
NONHSAG035314.3,HSALNG0026526,l21382
NONHSAG073639.1,HSALNG0116115,l21383
NONHSAG054463.2,HSALNG0137865,l21384
NONHSAG054464.2,HSALNG0137865,l21385
NONHSAG110723.1,HSALNG0130379,l21386
-,HSALNG0092629,l21387
NONHSAG009260.3,HSALNG0086191,l21388
NONHSAG009260.3,-,l21389
NONHSAG045263.2,HSALNG0054686,l21390
NONHSAG001236.2,HSALNG0003097,l21391
NONHSAG054211.2,HSALNG0137210,l21392
NONHSAG055791.3,-,l21393
NONHSAG048276.2,HSALNG0059770,l21394
NONHSAG106195.1,HSALNG0081190,l21395
-,HSALNG0148026,l21396
NONHSAG022459.2,-,l21397
NONHSAG022459.2,HSALNG0118011,l21398
NONHSAG103447.1,HSALNG0138490,l21399
NONHSAG110086.1,HSALNG0012928,l21400
-,HSALNG0143193,l21401
-,HSALNG0042463,l21402
-,HSALNG0024176,l21403
NONHSAG021362.2,-,l21404
-,HSALNG0088858,l21405
NONHSAG037559.2,HSALNG0033091,l21406
NONHSAG037559.2,HSALNG0148296,l21407
-,HSALNG0000837,l21408
NONHSAG031219.2,HSALNG0128452,l21409
-,HSALNG0148580,l21410
NONHSAG039840.2,HSALNG0040079,l21411
NONHSAG010497.2,-,l21412
NONHSAG048979.2,-,l21413
NONHSAG106695.1,HSALNG0143574,l21414
NONHSAG010501.3,HSALNG0089286,l21415
NONHSAG099728.1,HSALNG0068274,l21416
-,HSALNG0024099,l21417
NONHSAG045262.2,-,l21418
NONHSAG012994.2,-,l21419
NONHSAG058449.1,-,l21420
NONHSAG055589.2,-,l21421
-,HSALNG0033860,l21422
NONHSAG019090.3,HSALNG0110725,l21423
-,HSALNG0148069,l21424
NONHSAG035594.2,-,l21425
NONHSAG054422.2,-,l21426
-,HSALNG0114896,l21427
-,HSALNG0115062,l21428
-,HSALNG0091961,l21429
-,HSALNG0116007,l21430
NONHSAG000455.2,-,l21431
NONHSAG013781.2,HSALNG0097977,l21432
NONHSAG013783.2,HSALNG0097978,l21433
NONHSAG084483.1,HSALNG0024520,l21434
NONHSAG034565.2,HSALNG0024520,l21435
NONHSAG028724.2,HSALNG0017350,l21436
-,HSALNG0037502,l21437
-,HSALNG0042846,l21438
NONHSAG000426.2,-,l21439
NONHSAG036909.2,HSALNG0031379,l21440
NONHSAG108791.1,HSALNG0119485,l21441
-,HSALNG0011709,l21442
NONHSAG111845.1,-,l21443
NONHSAG038583.2,HSALNG0148167,l21444
NONHSAG111845.1,HSALNG0036224,l21445
NONHSAG036720.2,HSALNG0030870,l21446
NONHSAG036718.2,HSALNG0030867,l21447
NONHSAG055874.2,HSALNG0151341,l21448
NONHSAG113550.1,HSALNG0058848,l21449
NONHSAG009933.2,HSALNG0087895,l21450
NONHSAG012385.2,-,l21451
NONHSAG048945.2,HSALNG0061753,l21452
-,HSALNG0103223,l21453
NONHSAG022475.2,-,l21454
-,HSALNG0065343,l21455
NONHSAG052010.2,HSALNG0070750,l21456
NONHSAG055040.2,HSALNG0139314,l21457
NONHSAG055041.2,HSALNG0139314,l21458
NONHSAG055037.2,HSALNG0139313,l21459
-,HSALNG0136722,l21460
NONHSAG002010.2,-,l21461
-,HSALNG0076114,l21462
NONHSAG005600.2,-,l21463
-,HSALNG0001652,l21464
NONHSAG041855.2,-,l21465
NONHSAG020370.2,-,l21466
NONHSAG108551.1,HSALNG0113666,l21467
NONHSAG024386.2,-,l21468
NONHSAG023908.2,HSALNG0145605,l21469
NONHSAG028368.2,HSALNG0016459,l21470
NONHSAG006899.3,HSALNG0080726,l21471
NONHSAG008841.2,HSALNG0085213,l21472
-,HSALNG0055150,l21473
-,HSALNG0083505,l21474
-,HSALNG0004238,l21475
NONHSAG064991.1,HSALNG0093632,l21476
NONHSAG034958.2,HSALNG0025701,l21477
NONHSAG036166.2,-,l21478
NONHSAG013650.2,HSALNG0097506,l21479
NONHSAG043741.2,HSALNG0049947,l21480
-,HSALNG0007187,l21481
-,HSALNG0082744,l21482
NONHSAG048290.2,HSALNG0059805,l21483
NONHSAG076393.1,HSALNG0145862,l21484
NONHSAG076393.1,HSALNG0124314,l21485
NONHSAG038060.2,-,l21486
NONHSAG038060.2,HSALNG0034789,l21487
NONHSAG042167.2,HSALNG0046428,l21488
-,HSALNG0038876,l21489
-,HSALNG0085997,l21490
NONHSAG009194.2,HSALNG0085997,l21491
NONHSAG099538.1,HSALNG0066151,l21492
NONHSAG038561.3,HSALNG0036165,l21493
NONHSAG053045.2,HSALNG0073272,l21494
-,HSALNG0117724,l21495
NONHSAG049916.3,-,l21496
NONHSAG049916.3,HSALNG0064388,l21497
NONHSAG015212.3,HSALNG0101878,l21498
NONHSAG066918.2,HSALNG0096145,l21499
NONHSAG067248.1,HSALNG0099039,l21500
NONHSAG005955.2,-,l21501
NONHSAG005955.2,HSALNG0078176,l21502
NONHSAG112834.1,HSALNG0048011,l21503
NONHSAG018435.2,HSALNG0144653,l21504
NONHSAG045214.2,HSALNG0054502,l21505
NONHSAG045214.2,-,l21506
NONHSAG045212.2,HSALNG0054502,l21507
NONHSAG036258.2,HSALNG0029438,l21508
-,HSALNG0060732,l21509
NONHSAG035601.2,HSALNG0027583,l21510
NONHSAG036131.3,HSALNG0147930,l21511
NONHSAG013966.2,HSALNG0098666,l21512
NONHSAG028117.2,HSALNG0015815,l21513
NONHSAG025862.2,HSALNG0126202,l21514
NONHSAG109591.1,HSALNG0126183,l21515
-,HSALNG0144901,l21516
NONHSAG019156.2,HSALNG0144901,l21517
NONHSAG002058.2,-,l21518
NONHSAG109489.1,HSALNG0123690,l21519
NONHSAG031708.3,-,l21520
-,HSALNG0128182,l21521
NONHSAG077305.1,HSALNG0146074,l21522
NONHSAG049319.2,-,l21523
NONHSAG040836.2,HSALNG0042956,l21524
-,HSALNG0069190,l21525
NONHSAG057618.1,HSALNG0002020,l21526
NONHSAG055246.2,-,l21527
-,HSALNG0119327,l21528
NONHSAG036858.2,HSALNG0031240,l21529
NONHSAG034688.2,-,l21530
-,HSALNG0019122,l21531
-,HSALNG0014381,l21532
NONHSAG028109.2,-,l21533
NONHSAG094596.1,HSALNG0054499,l21534
-,HSALNG0044268,l21535
NONHSAG003942.2,-,l21536
NONHSAG003942.2,HSALNG0009686,l21537
NONHSAG054441.2,-,l21538
NONHSAG005888.2,HSALNG0077925,l21539
-,HSALNG0126016,l21540
NONHSAG055341.2,-,l21541
NONHSAG006245.2,-,l21542
NONHSAG085698.1,HSALNG0028322,l21543
NONHSAG058882.2,HSALNG0002236,l21544
NONHSAG036476.3,HSALNG0030062,l21545
NONHSAG009988.2,HSALNG0088021,l21546
NONHSAG016392.2,-,l21547
NONHSAG016392.2,HSALNG0144344,l21548
-,HSALNG0123220,l21549
-,HSALNG0106901,l21550
NONHSAG052638.2,-,l21551
NONHSAG029800.2,HSALNG0020327,l21552
NONHSAG110364.1,HSALNG0020327,l21553
NONHSAG053374.2,-,l21554
NONHSAG070379.1,HSALNG0106427,l21555
-,HSALNG0033901,l21556
-,HSALNG0010876,l21557
-,HSALNG0136678,l21558
NONHSAG054024.2,HSALNG0136678,l21559
NONHSAG028227.2,-,l21560
-,HSALNG0064702,l21561
NONHSAG036353.3,HSALNG0029727,l21562
NONHSAG037108.3,HSALNG0031920,l21563
NONHSAG073487.1,HSALNG0114049,l21564
NONHSAG006606.2,HSALNG0142633,l21565
NONHSAG006606.2,-,l21566
-,HSALNG0038297,l21567
NONHSAG079391.1,HSALNG0022244,l21568
NONHSAG011569.2,HSALNG0092039,l21569
NONHSAG011112.2,HSALNG0090973,l21570
NONHSAG102049.1,HSALNG0071868,l21571
NONHSAG101386.1,-,l21572
-,HSALNG0119006,l21573
NONHSAG036066.2,-,l21574
NONHSAG011956.2,HSALNG0093196,l21575
-,HSALNG0002853,l21576
NONHSAG014276.2,HSALNG0099602,l21577
NONHSAG057560.1,HSALNG0001400,l21578
NONHSAG016471.2,HSALNG0104902,l21579
NONHSAG047492.3,HSALNG0057666,l21580
NONHSAG047492.3,-,l21581
-,HSALNG0118684,l21582
NONHSAG046955.2,-,l21583
NONHSAG011030.2,-,l21584
NONHSAG011030.2,HSALNG0090811,l21585
-,HSALNG0029045,l21586
NONHSAG035194.2,-,l21587
NONHSAG048008.2,-,l21588
NONHSAG009474.2,HSALNG0086786,l21589
-,HSALNG0059851,l21590
-,HSALNG0017171,l21591
NONHSAG077561.1,HSALNG0017170,l21592
NONHSAG009288.2,-,l21593
-,HSALNG0084519,l21594
-,HSALNG0061531,l21595
NONHSAG053812.2,-,l21596
NONHSAG043002.3,HSALNG0048035,l21597
NONHSAG043001.2,HSALNG0048031,l21598
-,HSALNG0016510,l21599
-,HSALNG0037918,l21600
NONHSAG087795.1,HSALNG0148182,l21601
-,HSALNG0033921,l21602
NONHSAG040956.2,-,l21603
NONHSAG029355.2,-,l21604
-,HSALNG0034531,l21605
NONHSAG002324.2,-,l21606
NONHSAG097264.1,HSALNG0060612,l21607
-,HSALNG0045245,l21608
NONHSAG008544.2,HSALNG0084657,l21609
-,HSALNG0012412,l21610
NONHSAG006758.2,HSALNG0080295,l21611
NONHSAG003981.2,-,l21612
NONHSAG084001.1,-,l21613
NONHSAG018520.2,HSALNG0109422,l21614
NONHSAG033334.3,HSALNG0134172,l21615
-,HSALNG0145033,l21616
NONHSAG057481.1,HSALNG0000706,l21617
NONHSAG024829.2,-,l21618
NONHSAG036663.2,HSALNG0030700,l21619
-,HSALNG0061685,l21620
NONHSAG009950.2,HSALNG0087937,l21621
NONHSAG008543.2,HSALNG0143193,l21622
-,HSALNG0044091,l21623
NONHSAG112660.1,HSALNG0044091,l21624
NONHSAG000936.2,HSALNG0002298,l21625
-,HSALNG0021569,l21626
NONHSAG027659.2,HSALNG0014673,l21627
NONHSAG061399.1,HSALNG0079176,l21628
NONHSAG006353.3,HSALNG0079172,l21629
-,HSALNG0139842,l21630
-,HSALNG0114307,l21631
NONHSAG030623.2,-,l21632
NONHSAG008488.2,-,l21633
NONHSAG024330.2,HSALNG0122961,l21634
NONHSAG037834.2,HSALNG0034079,l21635
-,HSALNG0028313,l21636
NONHSAG034925.2,HSALNG0025579,l21637
NONHSAG037034.3,HSALNG0031743,l21638
NONHSAG000729.2,HSALNG0142141,l21639
NONHSAG032706.2,HSALNG0132767,l21640
NONHSAG000427.3,HSALNG0001056,l21641
NONHSAG065315.1,HSALNG0089208,l21642
-,HSALNG0003190,l21643
NONHSAG014371.2,HSALNG0099801,l21644
NONHSAG057970.1,HSALNG0005357,l21645
NONHSAG011518.2,HSALNG0091909,l21646
-,HSALNG0150447,l21647
-,HSALNG0150172,l21648
NONHSAG114040.1,HSALNG0150172,l21649
NONHSAG098730.1,HSALNG0150172,l21650
NONHSAG001310.2,-,l21651
NONHSAG050528.2,-,l21652
-,HSALNG0068693,l21653
-,HSALNG0143111,l21654
NONHSAG026570.2,HSALNG0127628,l21655
NONHSAG026570.2,HSALNG0145984,l21656
-,HSALNG0070956,l21657
NONHSAG032995.2,HSALNG0147199,l21658
NONHSAG007602.3,HSALNG0082585,l21659
NONHSAG055628.2,HSALNG0140913,l21660
-,HSALNG0105929,l21661
NONHSAG070740.1,HSALNG0105927,l21662
NONHSAG087598.1,HSALNG0034888,l21663
NONHSAG009743.3,HSALNG0087492,l21664
NONHSAG009648.2,-,l21665
NONHSAG053533.2,-,l21666
NONHSAG038428.2,HSALNG0035811,l21667
NONHSAG024095.2,HSALNG0122209,l21668
NONHSAG107759.1,HSALNG0103966,l21669
-,HSALNG0063954,l21670
NONHSAG049749.2,HSALNG0063954,l21671
-,HSALNG0063956,l21672
NONHSAG024039.2,-,l21673
-,HSALNG0109104,l21674
NONHSAG064541.1,HSALNG0088843,l21675
-,HSALNG0000523,l21676
-,HSALNG0144031,l21677
NONHSAG067289.1,HSALNG0099258,l21678
NONHSAG101634.1,HSALNG0073923,l21679
NONHSAG041957.2,-,l21680
-,HSALNG0032392,l21681
NONHSAG020707.2,HSALNG0114300,l21682
-,HSALNG0031853,l21683
-,HSALNG0150138,l21684
NONHSAG008348.2,-,l21685
NONHSAG061449.1,HSALNG0079676,l21686
-,HSALNG0004487,l21687
NONHSAG003921.2,HSALNG0141989,l21688
NONHSAG090253.1,HSALNG0042597,l21689
NONHSAG108211.1,HSALNG0110308,l21690
NONHSAG083756.1,HSALNG0135544,l21691
NONHSAG022872.2,HSALNG0119000,l21692
NONHSAG043541.2,HSALNG0049369,l21693
NONHSAG022210.3,HSALNG0117344,l21694
-,HSALNG0143114,l21695
NONHSAG007378.3,HSALNG0082091,l21696
-,HSALNG0135139,l21697
NONHSAG047094.3,-,l21698
-,HSALNG0147930,l21699
NONHSAG102353.1,HSALNG0074769,l21700
NONHSAG057258.1,HSALNG0010908,l21701
-,HSALNG0130386,l21702
NONHSAG062915.1,HSALNG0085295,l21703
NONHSAG050590.2,HSALNG0066485,l21704
-,HSALNG0066486,l21705
NONHSAG044761.2,-,l21706
NONHSAG044761.2,HSALNG0053271,l21707
NONHSAG032313.2,-,l21708
NONHSAG032313.2,HSALNG0131703,l21709
NONHSAG074711.1,HSALNG0120962,l21710
NONHSAG044682.2,HSALNG0052980,l21711
-,HSALNG0062001,l21712
NONHSAG026463.2,HSALNG0127406,l21713
NONHSAG027266.2,-,l21714
NONHSAG062632.1,HSALNG0082457,l21715
-,HSALNG0031499,l21716
-,HSALNG0031498,l21717
NONHSAG036953.2,HSALNG0031482,l21718
NONHSAG028183.2,HSALNG0015985,l21719
NONHSAG028183.2,HSALNG0015982,l21720
NONHSAG018978.2,-,l21721
NONHSAG111191.1,HSALNG0024312,l21722
NONHSAG096403.1,HSALNG0058589,l21723
NONHSAG013412.2,-,l21724
NONHSAG013412.2,HSALNG0096820,l21725
NONHSAG013032.2,HSALNG0095812,l21726
-,HSALNG0056670,l21727
-,HSALNG0031339,l21728
NONHSAG036894.2,-,l21729
NONHSAG036894.2,HSALNG0031339,l21730
NONHSAG084071.2,-,l21731
NONHSAG057757.1,HSALNG0003440,l21732
NONHSAG001391.2,HSALNG0003437,l21733
NONHSAG058442.2,HSALNG0010284,l21734
NONHSAG034758.2,HSALNG0025150,l21735
-,HSALNG0012576,l21736
NONHSAG077057.1,HSALNG0012574,l21737
NONHSAG026852.2,HSALNG0012576,l21738
-,HSALNG0042293,l21739
-,HSALNG0136724,l21740
NONHSAG020312.2,HSALNG0113550,l21741
-,HSALNG0144080,l21742
NONHSAG052038.2,HSALNG0070801,l21743
NONHSAG049003.2,-,l21744
NONHSAG005321.3,HSALNG0076432,l21745
NONHSAG043761.2,HSALNG0050002,l21746
-,HSALNG0092393,l21747
NONHSAG078478.1,HSALNG0013098,l21748
NONHSAG031081.2,-,l21749
NONHSAG004539.2,HSALNG0011242,l21750
NONHSAG021075.3,HSALNG0115068,l21751
-,HSALNG0049018,l21752
NONHSAG043397.3,HSALNG0049120,l21753
NONHSAG002490.2,-,l21754
NONHSAG007513.2,HSALNG0143121,l21755
-,HSALNG0058819,l21756
NONHSAG028588.2,HSALNG0016957,l21757
-,HSALNG0060080,l21758
NONHSAG013926.2,HSALNG0098482,l21759
NONHSAG000974.2,HSALNG0002384,l21760
-,HSALNG0047235,l21761
NONHSAG033889.2,-,l21762
NONHSAG070803.1,HSALNG0106548,l21763
-,HSALNG0071067,l21764
NONHSAG003726.2,HSALNG0009041,l21765
NONHSAG083585.1,HSALNG0134099,l21766
-,HSALNG0151236,l21767
NONHSAG111742.1,HSALNG0032760,l21768
NONHSAG110129.1,HSALNG0013908,l21769
NONHSAG054588.2,-,l21770
NONHSAG003817.2,-,l21771
-,HSALNG0086737,l21772
NONHSAG009462.3,HSALNG0086737,l21773
NONHSAG041631.3,HSALNG0045087,l21774
NONHSAG008594.2,-,l21775
NONHSAG012248.2,HSALNG0093916,l21776
NONHSAG003117.2,HSALNG0007576,l21777
NONHSAG101760.1,HSALNG0074955,l21778
NONHSAG085044.1,HSALNG0029783,l21779
-,HSALNG0017241,l21780
NONHSAG015589.2,HSALNG0102762,l21781
-,HSALNG0102767,l21782
NONHSAG025438.2,HSALNG0125320,l21783
NONHSAG061403.1,-,l21784
NONHSAG061403.1,HSALNG0079218,l21785
-,HSALNG0092799,l21786
-,HSALNG0091654,l21787
NONHSAG063258.1,HSALNG0082044,l21788
-,HSALNG0035961,l21789
NONHSAG103351.1,HSALNG0137334,l21790
-,HSALNG0092336,l21791
-,HSALNG0135773,l21792
-,HSALNG0012570,l21793
NONHSAG078384.1,HSALNG0012570,l21794
NONHSAG026849.2,HSALNG0012572,l21795
NONHSAG000946.2,HSALNG0002317,l21796
-,HSALNG0105462,l21797
NONHSAG057303.1,HSALNG0011411,l21798
-,HSALNG0108530,l21799
-,HSALNG0037722,l21800
NONHSAG000173.2,HSALNG0000288,l21801
NONHSAG023555.2,HSALNG0120484,l21802
NONHSAG032802.2,HSALNG0132982,l21803
NONHSAG014358.3,HSALNG0099772,l21804
-,HSALNG0103056,l21805
NONHSAG000076.2,HSALNG0142079,l21806
NONHSAG053361.2,HSALNG0074202,l21807
NONHSAG053361.2,HSALNG0074204,l21808
-,HSALNG0024054,l21809
-,HSALNG0102540,l21810
NONHSAG015505.2,HSALNG0102540,l21811
-,HSALNG0117124,l21812
-,HSALNG0004778,l21813
NONHSAG001938.2,HSALNG0004786,l21814
-,HSALNG0150220,l21815
NONHSAG055870.2,HSALNG0141401,l21816
NONHSAG055723.2,-,l21817
NONHSAG055855.2,HSALNG0141357,l21818
NONHSAG055784.2,HSALNG0141211,l21819
NONHSAG055907.2,-,l21820
-,HSALNG0145978,l21821
NONHSAG020376.2,HSALNG0113671,l21822
NONHSAG024605.2,HSALNG0145835,l21823
NONHSAG052057.2,-,l21824
-,HSALNG0052826,l21825
-,HSALNG0116553,l21826
-,HSALNG0142346,l21827
NONHSAG049609.2,HSALNG0063596,l21828
NONHSAG035806.2,HSALNG0028235,l21829
